"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1721430900";"20.07.2024 02:15";"-349,7";"309,6";"-186,2";"0"
"1721431200";"20.07.2024 02:20";"-349,6";"308,4";"-180,8";"0"
"1721431500";"20.07.2024 02:25";"-349,6";"306,2";"-176,3";"0"
"1721431800";"20.07.2024 02:30";"-349,6";"305,2";"-174,3";"0"
"1721432100";"20.07.2024 02:35";"-349,6";"308,7";"-177";"0"
"1721432400";"20.07.2024 02:40";"-349,6";"303,5";"-173,7";"0"
"1721432700";"20.07.2024 02:45";"-349,6";"306,9";"-177,9";"0"
"1721433000";"20.07.2024 02:50";"-349,7";"305,5";"-178,7";"0"
"1721433300";"20.07.2024 02:55";"-349,6";"304,2";"-176,5";"0"
"1721433600";"20.07.2024 03:00";"-349,6";"311,1";"-187,4";"0"
"1721433900";"20.07.2024 03:05";"-349,7";"330,8";"-211,5";"0"
"1721434200";"20.07.2024 03:10";"-349,7";"338,5";"-220,6";"0"
"1721434500";"20.07.2024 03:15";"-349,7";"330,3";"-202,9";"0"
"1721434800";"20.07.2024 03:20";"-349,8";"322,1";"-187,2";"0"
"1721435100";"20.07.2024 03:25";"-349,6";"332,1";"-194,9";"0"
"1721435400";"20.07.2024 03:30";"-349,6";"336,2";"-198,7";"0"
"1721435700";"20.07.2024 03:35";"-349,7";"323,9";"-187,9";"0"
"1721436000";"20.07.2024 03:40";"-349,7";"308";"-169,6";"0"
"1721436300";"20.07.2024 03:45";"-349,8";"303";"-162,2";"0"
"1721436600";"20.07.2024 03:50";"-349,6";"303,8";"-158";"0"
"1721436900";"20.07.2024 03:55";"-349,6";"309,4";"-167,6";"0"
"1721437200";"20.07.2024 04:00";"-349,8";"305,7";"-169,7";"0"
"1721437500";"20.07.2024 04:05";"-349,7";"316,5";"-186,4";"0"
"1721437800";"20.07.2024 04:10";"-349,5";"318,1";"-190,2";"0"
"1721438100";"20.07.2024 04:15";"-349,7";"327,9";"-197";"0"
"1721438400";"20.07.2024 04:20";"-349,7";"339,2";"-203,2";"0"
"1721438700";"20.07.2024 04:25";"-349,8";"340,2";"-204,6";"0"
"1721439000";"20.07.2024 04:30";"-349,8";"323";"-189,5";"0"
"1721439300";"20.07.2024 04:35";"-349,7";"320,9";"-179,9";"0"
"1721439600";"20.07.2024 04:40";"-349,7";"316,9";"-172";"0"
"1721439900";"20.07.2024 04:45";"-349,6";"294,3";"-144,6";"0"
"1721440200";"20.07.2024 04:50";"-349,6";"244,3";"-93,7";"0"
"1721440500";"20.07.2024 04:55";"-349,5";"252,7";"-102,4";"0"
"1721440800";"20.07.2024 05:00";"-349,6";"255,3";"-100,4";"0"
"1721441100";"20.07.2024 05:05";"-349,7";"312,5";"-159";"0"
"1721441400";"20.07.2024 05:10";"-349,6";"313,6";"-171,3";"0"
"1721441700";"20.07.2024 05:15";"-349,6";"309,6";"-162,8";"0"
"1721442000";"20.07.2024 05:20";"-349,7";"298,3";"-145,5";"0"
"1721442300";"20.07.2024 05:25";"-349,8";"298";"-137,6";"0"
"1721442600";"20.07.2024 05:30";"-349,6";"304,5";"-141,5";"0"
"1721442900";"20.07.2024 05:35";"-349,7";"301,9";"-140,6";"0"
"1721443200";"20.07.2024 05:40";"-349,6";"303,7";"-144,7";"0"
"1721443500";"20.07.2024 05:45";"-349,6";"293,6";"-133,5";"0"
"1721443800";"20.07.2024 05:50";"-349,6";"289,3";"-127,2";"0"
"1721444100";"20.07.2024 05:55";"-349,7";"293,8";"-132,7";"0"
"1721444400";"20.07.2024 06:00";"-349,6";"298";"-137,4";"0"
"1721444700";"20.07.2024 06:05";"-349,5";"309,2";"-151,9";"0"
"1721445000";"20.07.2024 06:10";"-349,5";"315";"-157,6";"0"
"1721445300";"20.07.2024 06:15";"-349,5";"303,2";"-146,1";"0"
"1721445600";"20.07.2024 06:20";"-349,6";"295,8";"-135,5";"0"
"1721445900";"20.07.2024 06:25";"-349,6";"293,5";"-140,1";"0"
"1721446200";"20.07.2024 06:30";"-349,7";"303,8";"-142,4";"0"
"1721446500";"20.07.2024 06:35";"-349,6";"310,7";"-148,5";"0"
"1721446800";"20.07.2024 06:40";"-349,6";"313";"-151,7";"0"
"1721447100";"20.07.2024 06:45";"-349,6";"303,9";"-143,6";"0"
"1721447400";"20.07.2024 06:50";"-349,6";"308,2";"-149,5";"0"
"1721447700";"20.07.2024 06:55";"-349,6";"310,3";"-155";"0"
"1721448000";"20.07.2024 07:00";"-349,6";"312,5";"-157,3";"0"
"1721448300";"20.07.2024 07:05";"-349,6";"320,6";"-169,4";"0"
"1721448600";"20.07.2024 07:10";"-349,6";"319";"-171,2";"0"
"1721448900";"20.07.2024 07:15";"-349,6";"320,2";"-168,7";"0"
"1721449200";"20.07.2024 07:20";"-349,7";"323";"-162";"0"
"1721449500";"20.07.2024 07:25";"-349,6";"332,4";"-174,7";"0"
"1721449800";"20.07.2024 07:30";"-349,6";"329,5";"-173,4";"0"
"1721450100";"20.07.2024 07:35";"-349,6";"326,2";"-171,1";"0"
"1721450400";"20.07.2024 07:40";"-349,6";"328";"-176,1";"0"
"1721450700";"20.07.2024 07:45";"-349,6";"330,5";"-176,4";"0"
"1721451000";"20.07.2024 07:50";"-349,5";"340,5";"-189";"0"
"1721451300";"20.07.2024 07:55";"-349,6";"346,4";"-194,7";"0"
"1721451600";"20.07.2024 08:00";"-349,5";"347,9";"-191,9";"0"
"1721451900";"20.07.2024 08:05";"-349,6";"357,5";"-204";"0"
"1721452200";"20.07.2024 08:10";"-349,6";"359,1";"-209";"0"
"1721452500";"20.07.2024 08:15";"-349,7";"354,6";"-202,7";"0"
"1721452800";"20.07.2024 08:20";"-349,6";"361,7";"-197,9";"0"
"1721453100";"20.07.2024 08:25";"-349,6";"364,2";"-198,1";"0"
"1721453400";"20.07.2024 08:30";"-349,5";"361,5";"-188,4";"0"
"1721453700";"20.07.2024 08:35";"-349,3";"358,9";"-169,6";"0"
"1721454000";"20.07.2024 08:40";"-349,6";"369,4";"-174,1";"0"
"1721454300";"20.07.2024 08:45";"-349,5";"378,2";"-180";"0"
"1721454600";"20.07.2024 08:50";"-349,5";"373,6";"-179,7";"0"
"1721454900";"20.07.2024 08:55";"-349,6";"381";"-178";"0"
"1721455200";"20.07.2024 09:00";"-349,5";"401,6";"-183,4";"0"
"1721455500";"20.07.2024 09:05";"-349,4";"418,1";"-191,2";"0"
"1721455800";"20.07.2024 09:10";"-349,5";"409,9";"-190,6";"0"
"1721456100";"20.07.2024 09:15";"-349,7";"393,8";"-171,9";"0"
"1721456400";"20.07.2024 09:20";"-349,6";"380";"-156,4";"0"
"1721456700";"20.07.2024 09:25";"-349,6";"371,6";"-143,6";"0"
"1721457000";"20.07.2024 09:30";"-349,6";"373,7";"-130,4";"0"
"1721457300";"20.07.2024 09:35";"-349,6";"379,2";"-127,7";"0"
"1721457600";"20.07.2024 09:40";"-349,5";"374,1";"-124,8";"0"
"1721457900";"20.07.2024 09:45";"-349,5";"365,1";"-107,8";"0"
"1721458200";"20.07.2024 09:50";"-349,6";"354,8";"-107,7";"0"
"1721458500";"20.07.2024 09:55";"-349,5";"355,4";"-118,2";"0"
"1721458800";"20.07.2024 10:00";"-349,6";"354,7";"-111,7";"0"
"1721459100";"20.07.2024 10:05";"-349,5";"392,1";"-148,7";"0"
"1721459400";"20.07.2024 10:10";"-349,5";"391,6";"-156,1";"0"
"1721459700";"20.07.2024 10:15";"-349,6";"386,4";"-146,2";"0"
"1721460000";"20.07.2024 10:20";"-349,6";"375,7";"-130,1";"0"
"1721460300";"20.07.2024 10:25";"-349,6";"361,9";"-111,6";"0"
"1721460600";"20.07.2024 10:30";"-349,6";"341,8";"-90,9";"0"
"1721460900";"20.07.2024 10:35";"-349,6";"357,1";"-102,3";"0"
"1721461200";"20.07.2024 10:40";"-349,6";"374,2";"-117,7";"0"
"1721461500";"20.07.2024 10:45";"-349,6";"376,3";"-114,1";"0"
"1721461800";"20.07.2024 10:50";"-349,6";"368,6";"-97,8";"0"
"1721462100";"20.07.2024 10:55";"-349,6";"361,2";"-87,5";"0"
"1721462400";"20.07.2024 11:00";"-349,6";"319,9";"-51,3";"0"
"1721462700";"20.07.2024 11:05";"-349,6";"255,7";"0,9";"0"
"1721463000";"20.07.2024 11:10";"-349,6";"247,1";"7,4";"0"
"1721463300";"20.07.2024 11:15";"-349,6";"318,5";"-50,3";"0"
"1721463600";"20.07.2024 11:20";"-349,5";"320,1";"-50,1";"0"
"1721463900";"20.07.2024 11:25";"-349,6";"362,1";"-76";"0"
"1721464200";"20.07.2024 11:30";"-349,5";"405";"-133,8";"0"
"1721464500";"20.07.2024 11:35";"-349,5";"421,8";"-158,9";"0"
"1721464800";"20.07.2024 11:40";"-349,5";"428,1";"-162,4";"0"
"1721465100";"20.07.2024 11:45";"-349,5";"440";"-154,7";"0"
"1721465400";"20.07.2024 11:50";"-312,1";"500,5";"-242,6";"0"
"1721465700";"20.07.2024 11:55";"-296,7";"512,5";"-275,1";"0"
"1721466000";"20.07.2024 12:00";"-296,8";"487,5";"-259,5";"0"
"1721466300";"20.07.2024 12:05";"-336,4";"416,1";"-144,8";"0"
"1721466600";"20.07.2024 12:10";"-349,6";"424,2";"-131,2";"0"
"1721466900";"20.07.2024 12:15";"-349,6";"451,2";"-144";"0"
"1721467200";"20.07.2024 12:20";"-349,6";"467,8";"-162,1";"0"
"1721467500";"20.07.2024 12:25";"-349,5";"467,2";"-168";"0"
"1721467800";"20.07.2024 12:30";"-349,5";"461";"-163,4";"0"
"1721468100";"20.07.2024 12:35";"-349,5";"475,8";"-158,8";"0"
"1721468400";"20.07.2024 12:40";"-349,5";"472,7";"-148,5";"0"
"1721468700";"20.07.2024 12:45";"-349,4";"473,2";"-157,3";"0"
"1721469000";"20.07.2024 12:50";"-318,1";"463,9";"-171,5";"0"
"1721469300";"20.07.2024 12:55";"-302,4";"458,4";"-176,6";"0"
"1721469600";"20.07.2024 13:00";"-302,5";"440,1";"-162,4";"0"
"1721469900";"20.07.2024 13:05";"-338,2";"450,2";"-131";"0"
"1721470200";"20.07.2024 13:10";"-349,5";"459,2";"-130,4";"0"
"1721470500";"20.07.2024 13:15";"-349,5";"487,4";"-160,8";"0"
"1721470800";"20.07.2024 13:20";"-349,5";"497,2";"-159,4";"0"
"1721471100";"20.07.2024 13:25";"-349,5";"488,2";"-153,3";"0"
"1721471400";"20.07.2024 13:30";"-349,5";"474";"-158,6";"0"
"1721471700";"20.07.2024 13:35";"-314,7";"453";"-194,8";"0"
"1721472000";"20.07.2024 13:40";"-302,4";"435,7";"-193,5";"0"
"1721472300";"20.07.2024 13:45";"-302,6";"440,9";"-179,9";"0"
"1721472600";"20.07.2024 13:50";"-302,5";"495,8";"-251";"0"
"1721472900";"20.07.2024 13:55";"-302,5";"491,6";"-263,1";"0"
"1721473200";"20.07.2024 14:00";"-302,5";"471,6";"-222,1";"0"
"1721473500";"20.07.2024 14:05";"-301,3";"373,8";"-95,8";"0"
"1721473800";"20.07.2024 14:10";"-300,7";"362";"-95,9";"0"
"1721474100";"20.07.2024 14:15";"-300,7";"376,1";"-111,2";"0"
"1721474400";"20.07.2024 14:20";"-300,7";"430,4";"-166,4";"0"
"1721474700";"20.07.2024 14:25";"-300,7";"426,2";"-148,9";"0"
"1721475000";"20.07.2024 14:30";"-300,7";"435,9";"-143,2";"0"
"1721475300";"20.07.2024 14:35";"-300,7";"448,3";"-140,6";"0"
"1721475600";"20.07.2024 14:40";"-300,7";"455,4";"-111,3";"0"
"1721475900";"20.07.2024 14:45";"-300,7";"460,6";"-124,1";"0"
"1721476200";"20.07.2024 14:50";"-300,7";"464,7";"-145,9";"0"
"1721476500";"20.07.2024 14:55";"-300,7";"457,6";"-142";"0"
"1721476800";"20.07.2024 15:00";"-300,7";"443,9";"-142,3";"0"
"1721477100";"20.07.2024 15:05";"-266,6";"404,5";"-146,3";"0"
"1721477400";"20.07.2024 15:10";"-257";"420,7";"-184,1";"0"
"1721477700";"20.07.2024 15:15";"-257,1";"418,8";"-203";"0"
"1721478000";"20.07.2024 15:20";"-257,2";"399";"-200";"0"
"1721478300";"20.07.2024 15:25";"-257,1";"402,5";"-224,2";"0"
"1721478600";"20.07.2024 15:30";"-257,1";"400";"-207,9";"0"
"1721478900";"20.07.2024 15:35";"-257,1";"393,2";"-204,6";"0"
"1721479200";"20.07.2024 15:40";"-257";"411,3";"-233,7";"0"
"1721479500";"20.07.2024 15:45";"-257,1";"420,8";"-258,7";"0"
"1721479800";"20.07.2024 15:50";"-257,1";"354,8";"-209,9";"0"
"1721480100";"20.07.2024 15:55";"-257,2";"342,9";"-181,6";"0"
"1721480400";"20.07.2024 16:00";"-257,1";"358,2";"-183,9";"0"
"1721480700";"20.07.2024 16:05";"-251,6";"421,2";"-248,2";"0"
"1721481000";"20.07.2024 16:10";"-250,4";"429,1";"-272,1";"0"
"1721481300";"20.07.2024 16:15";"-250,4";"444,4";"-282,2";"0"
"1721481600";"20.07.2024 16:20";"-250,4";"460,1";"-296,1";"0"
"1721481900";"20.07.2024 16:25";"-250,5";"437,7";"-287,4";"0"
"1721482200";"20.07.2024 16:30";"-250,4";"371,4";"-210,3";"0"
"1721482500";"20.07.2024 16:35";"-250,4";"363,7";"-208,4";"0"
"1721482800";"20.07.2024 16:40";"-250,4";"374";"-225";"0"
"1721483100";"20.07.2024 16:45";"-250,5";"386,9";"-261,3";"0"
"1721483400";"20.07.2024 16:50";"-306,8";"378,4";"-237";"0"
"1721483700";"20.07.2024 16:55";"-349,7";"393,4";"-215,9";"0"
"1721484000";"20.07.2024 17:00";"-349,7";"385";"-221,7";"0"
"1721484300";"20.07.2024 17:05";"-349,8";"441,8";"-278";"0"
"1721484600";"20.07.2024 17:10";"-349,6";"462,8";"-309,9";"0"
"1721484900";"20.07.2024 17:15";"-349,5";"456";"-302,2";"0"
"1721485200";"20.07.2024 17:20";"-349,6";"436,3";"-271,5";"0"
"1721485500";"20.07.2024 17:25";"-349,7";"369,9";"-204";"0"
"1721485800";"20.07.2024 17:30";"-349,7";"361,5";"-199,2";"0"
"1721486100";"20.07.2024 17:35";"-349,6";"316";"-159,6";"0"
"1721486400";"20.07.2024 17:40";"-349,7";"270,9";"-119,9";"0"
"1721486700";"20.07.2024 17:45";"-349,6";"281,1";"-132,8";"0"
"1721487000";"20.07.2024 17:50";"-349,7";"285,6";"-133,7";"0"
"1721487300";"20.07.2024 17:55";"-349,7";"289";"-142,4";"0"
"1721487600";"20.07.2024 18:00";"-349,7";"314,5";"-160,4";"0"
"1721487900";"20.07.2024 18:05";"-349,7";"375";"-235,3";"0"
"1721488200";"20.07.2024 18:10";"-349,6";"341,6";"-232,5";"0"
"1721488500";"20.07.2024 18:15";"-349,6";"341,2";"-240,4";"0"
"1721488800";"20.07.2024 18:20";"-349,8";"332,2";"-238,8";"0"
"1721489100";"20.07.2024 18:25";"-349,8";"275,1";"-187,9";"0"
"1721489400";"20.07.2024 18:30";"-349,6";"273,7";"-196,1";"0"
"1721489700";"20.07.2024 18:35";"-349,8";"285,7";"-211,4";"0"
"1721490000";"20.07.2024 18:40";"-349,5";"302,6";"-239,7";"0"
"1721490300";"20.07.2024 18:45";"-349,6";"294,5";"-244,4";"0"
"1721490600";"20.07.2024 18:50";"-349,6";"291,4";"-250,5";"0"
"1721490900";"20.07.2024 18:55";"-349,6";"293,1";"-267,8";"0"
"1721491200";"20.07.2024 19:00";"-349,6";"276,7";"-257,2";"0"
"1721491500";"20.07.2024 19:05";"-349,7";"243,3";"-217,7";"0"
"1721491800";"20.07.2024 19:10";"-349,6";"247,6";"-227,6";"0"
"1721492100";"20.07.2024 19:15";"-349,6";"249,4";"-228,8";"0"
"1721492400";"20.07.2024 19:20";"-349,6";"248,9";"-223";"0"
"1721492700";"20.07.2024 19:25";"-349,7";"256,8";"-237,8";"0"
"1721493000";"20.07.2024 19:30";"-349,6";"284,2";"-288,7";"0"
"1721493300";"20.07.2024 19:35";"-349,7";"292";"-307,8";"0"
"1721493600";"20.07.2024 19:40";"-349,7";"300,3";"-321,6";"0"
"1721493900";"20.07.2024 19:45";"-349,9";"273,7";"-302,6";"0"
"1721494200";"20.07.2024 19:50";"-349,5";"271,9";"-299,6";"0"
"1721494500";"20.07.2024 19:55";"-349,6";"260,5";"-298,1";"0"
"1721494800";"20.07.2024 20:00";"-349,6";"256,5";"-295,7";"0"
"1721495100";"20.07.2024 20:05";"-349,6";"224";"-261,5";"0"
"1721495400";"20.07.2024 20:10";"-349,7";"209,4";"-245,8";"0"
"1721495700";"20.07.2024 20:15";"-349,6";"213,2";"-249,5";"0"
"1721496000";"20.07.2024 20:20";"-349,6";"220,3";"-254,7";"0"
