Station_n,Station,Year,Month,Day,Time_UTC,DateTime,H_avg_radiation,Air_temperature,10min_avg_wind_speed,Hourly_max_wind_speed
3,Pärnu,2024,1,8,09:00,2024-01-08T09:00,37,-5.0,3.2,9.1
3,Pärnu,2024,1,8,10:00,2024-01-08T10:00,67,-3.7,3.5,7.8
3,Pärnu,2024,1,8,11:00,2024-01-08T11:00,79,-3.0,5.4,9.5
3,Pärnu,2024,1,8,12:00,2024-01-08T12:00,70,-2.8,5.1,9.4
3,Pärnu,2024,1,8,13:00,2024-01-08T13:00,43,-2.3,5.2,7.5
3,Pärnu,2024,1,8,14:00,2024-01-08T14:00,13,-1.6,5.5,9.1
3,Pärnu,2024,1,8,15:00,2024-01-08T15:00,1,-1.4,5.4,8.9
3,Pärnu,2024,1,8,16:00,2024-01-08T16:00,0,-1.2,4.5,9.1
3,Pärnu,2024,1,8,17:00,2024-01-08T17:00,0,-1.1,3.1,7.2
3,Pärnu,2024,1,8,18:00,2024-01-08T18:00,0,-1.6,2.6,5.2
3,Pärnu,2024,1,8,19:00,2024-01-08T19:00,-1,-3.3,1.5,3.9
3,Pärnu,2024,1,8,20:00,2024-01-08T20:00,0,-2.7,2.0,3.2
3,Pärnu,2024,1,8,21:00,2024-01-08T21:00,0,-1.4,1.5,3.0
3,Pärnu,2024,1,8,22:00,2024-01-08T22:00,0,-0.8,1.1,6.6
3,Pärnu,2024,1,8,23:00,2024-01-08T23:00,0,-1.1,2.3,5.6
3,Pärnu,2024,1,9,00:00,2024-01-09T00:00,0,-1.5,3.4,7.4
3,Pärnu,2024,1,9,01:00,2024-01-09T01:00,0,-1.4,2.9,7.9
3,Pärnu,2024,1,9,02:00,2024-01-09T02:00,0,-1.5,2.9,5.2
3,Pärnu,2024,1,9,03:00,2024-01-09T03:00,0,-1.4,2.4,4.3
3,Pärnu,2024,1,9,04:00,2024-01-09T04:00,0,-0.6,4.0,7.4
3,Pärnu,2024,1,9,05:00,2024-01-09T05:00,0,0.1,4.4,7.6
3,Pärnu,2024,1,9,06:00,2024-01-09T06:00,0,0.3,4.4,7.6
3,Pärnu,2024,1,9,07:00,2024-01-09T07:00,0,0.8,5.3,9.2
3,Pärnu,2024,1,9,08:00,2024-01-09T08:00,10,0.7,3.7,7.7
3,Pärnu,2024,1,9,09:00,2024-01-09T09:00,50,-0.3,3.6,7.3
3,Pärnu,2024,1,9,10:00,2024-01-09T10:00,64,1.1,4.5,7.3
3,Pärnu,2024,1,9,11:00,2024-01-09T11:00,111,1.4,4.6,7.8
3,Pärnu,2024,1,9,12:00,2024-01-09T12:00,165,2.2,5.2,9.6
3,Pärnu,2024,1,9,13:00,2024-01-09T13:00,45,1.7,5.0,7.8
3,Pärnu,2024,1,9,14:00,2024-01-09T14:00,19,1.9,5.1,8.3
3,Pärnu,2024,1,9,15:00,2024-01-09T15:00,2,2.0,4.8,9.0
3,Pärnu,2024,1,9,16:00,2024-01-09T16:00,0,1.8,3.9,8.5
3,Pärnu,2024,1,9,17:00,2024-01-09T17:00,0,1.5,3.4,7.2
3,Pärnu,2024,1,9,18:00,2024-01-09T18:00,-1,1.1,3.5,5.4
3,Pärnu,2024,1,9,19:00,2024-01-09T19:00,0,1.3,3.9,6.5
3,Pärnu,2024,1,9,20:00,2024-01-09T20:00,0,1.6,2.9,6.5
3,Pärnu,2024,1,9,21:00,2024-01-09T21:00,0,1.8,3.0,6.7
3,Pärnu,2024,1,9,22:00,2024-01-09T22:00,0,1.8,2.9,5.7
3,Pärnu,2024,1,9,23:00,2024-01-09T23:00,0,1.8,3.0,5.5
3,Pärnu,2024,1,10,00:00,2024-01-10T00:00,0,1.5,2.4,5.4
3,Pärnu,2024,1,10,01:00,2024-01-10T01:00,0,1.4,2.4,4.5
3,Pärnu,2024,1,10,02:00,2024-01-10T02:00,0,1.4,2.2,5.9
3,Pärnu,2024,1,10,03:00,2024-01-10T03:00,0,1.1,3.0,5.5
3,Pärnu,2024,1,10,04:00,2024-01-10T04:00,0,0.6,2.1,5.6
3,Pärnu,2024,1,10,05:00,2024-01-10T05:00,0,0.4,1.9,5.3
3,Pärnu,2024,1,10,06:00,2024-01-10T06:00,0,0.9,2.9,5.4
3,Pärnu,2024,1,10,07:00,2024-01-10T07:00,0,0.7,1.8,6.6
3,Pärnu,2024,1,10,08:00,2024-01-10T08:00,11,0.5,1.3,3.6
3,Pärnu,2024,1,10,09:00,2024-01-10T09:00,39,1.1,2.1,3.4
3,Pärnu,2024,1,10,10:00,2024-01-10T10:00,68,1.5,2.0,3.8
3,Pärnu,2024,1,10,11:00,2024-01-10T11:00,69,2.2,3.3,7.3
3,Pärnu,2024,1,10,12:00,2024-01-10T12:00,67,2.1,6.2,9.9
3,Pärnu,2024,1,10,13:00,2024-01-10T13:00,31,2.4,5.1,9.2
3,Pärnu,2024,1,10,14:00,2024-01-10T14:00,13,2.6,5.7,10.2
3,Pärnu,2024,1,10,15:00,2024-01-10T15:00,2,2.6,4.0,10.1
3,Pärnu,2024,1,10,16:00,2024-01-10T16:00,0,2.4,5.7,9.3
3,Pärnu,2024,1,10,17:00,2024-01-10T17:00,0,2.4,4.4,9.6
3,Pärnu,2024,1,10,18:00,2024-01-10T18:00,0,2.5,6.0,9.2
3,Pärnu,2024,1,10,19:00,2024-01-10T19:00,0,2.5,5.8,9.9
3,Pärnu,2024,1,10,20:00,2024-01-10T20:00,0,2.4,5.0,10.4
3,Pärnu,2024,1,10,21:00,2024-01-10T21:00,0,2.5,4.1,9.1
3,Pärnu,2024,1,10,22:00,2024-01-10T22:00,-1,2.5,5.7,10.1
3,Pärnu,2024,1,10,23:00,2024-01-10T23:00,-1,2.2,4.4,8.9
3,Pärnu,2024,1,11,00:00,2024-01-11T00:00,-1,1.7,4.5,8.6
3,Pärnu,2024,1,11,01:00,2024-01-11T01:00,-1,1.6,4.2,8.6
3,Pärnu,2024,1,11,02:00,2024-01-11T02:00,-1,1.8,3.5,7.7
3,Pärnu,2024,1,11,03:00,2024-01-11T03:00,0,1.8,4.5,7.9
3,Pärnu,2024,1,11,04:00,2024-01-11T04:00,-1,1.1,3.8,7.9
3,Pärnu,2024,1,11,05:00,2024-01-11T05:00,0,1.8,4.1,7.9
3,Pärnu,2024,1,11,06:00,2024-01-11T06:00,0,0.7,4.2,11.3
3,Pärnu,2024,1,11,07:00,2024-01-11T07:00,0,0.5,4.5,8.9
3,Pärnu,2024,1,11,08:00,2024-01-11T08:00,11,0.1,4.2,9.6
3,Pärnu,2024,1,11,09:00,2024-01-11T09:00,37,-1.1,7.4,14.4
3,Pärnu,2024,1,11,10:00,2024-01-11T10:00,77,-1.4,8.8,13.4
3,Pärnu,2024,1,11,11:00,2024-01-11T11:00,154,-2.1,7.2,15.2
3,Pärnu,2024,1,11,12:00,2024-01-11T12:00,151,-2.6,7.3,13.3
3,Pärnu,2024,1,11,13:00,2024-01-11T13:00,71,-3.1,6.5,11.9
3,Pärnu,2024,1,11,14:00,2024-01-11T14:00,12,-3.8,5.1,11.9
3,Pärnu,2024,1,11,15:00,2024-01-11T15:00,0,-4.5,4.8,10.3
3,Pärnu,2024,1,11,16:00,2024-01-11T16:00,-1,-4.9,4.3,10.6
3,Pärnu,2024,1,11,17:00,2024-01-11T17:00,-1,-5.6,3.0,7.3
3,Pärnu,2024,1,11,18:00,2024-01-11T18:00,-1,-6.6,2.4,5.0
3,Pärnu,2024,1,11,19:00,2024-01-11T19:00,0,-6.8,1.5,4.0
3,Pärnu,2024,1,11,20:00,2024-01-11T20:00,-1,-7.4,2.3,4.2
3,Pärnu,2024,1,11,21:00,2024-01-11T21:00,-1,-8.1,2.6,3.9
3,Pärnu,2024,1,11,22:00,2024-01-11T22:00,-1,-8.6,2.3,3.6
3,Pärnu,2024,1,11,23:00,2024-01-11T23:00,-1,-9.1,1.9,3.7
3,Pärnu,2024,1,12,00:00,2024-01-12T00:00,-1,-9.3,1.4,3.5
3,Pärnu,2024,1,12,01:00,2024-01-12T01:00,0,-9.6,2.0,2.9
3,Pärnu,2024,1,12,02:00,2024-01-12T02:00,0,-8.7,1.6,3.2
3,Pärnu,2024,1,12,03:00,2024-01-12T03:00,0,-8.1,1.8,3.8
3,Pärnu,2024,1,12,04:00,2024-01-12T04:00,0,-7.1,1.6,5.4
3,Pärnu,2024,1,12,05:00,2024-01-12T05:00,0,-5.6,2.4,5.3
3,Pärnu,2024,1,12,06:00,2024-01-12T06:00,0,-5.1,2.8,4.8
3,Pärnu,2024,1,12,07:00,2024-01-12T07:00,0,-3.7,4.2,7.4
3,Pärnu,2024,1,12,08:00,2024-01-12T08:00,5,-3.1,6.5,11.7
3,Pärnu,2024,1,12,09:00,2024-01-12T09:00,21,-2.7,7.0,14.4
3,Pärnu,2024,1,12,10:00,2024-01-12T10:00,45,-2.1,6.5,14.2
3,Pärnu,2024,1,12,11:00,2024-01-12T11:00,42,-0.9,3.7,13.3
3,Pärnu,2024,1,12,12:00,2024-01-12T12:00,49,-0.1,3.7,7.3
3,Pärnu,2024,1,12,13:00,2024-01-12T13:00,33,0.4,3.3,6.6
3,Pärnu,2024,1,12,14:00,2024-01-12T14:00,9,-3.5,7.5,10.9
3,Pärnu,2024,1,12,15:00,2024-01-12T15:00,0,-5.5,7.0,11.7
3,Pärnu,2024,1,12,16:00,2024-01-12T16:00,-1,-5.7,7.2,12.3
3,Pärnu,2024,1,12,17:00,2024-01-12T17:00,-1,-6.2,8.8,12.9
3,Pärnu,2024,1,12,18:00,2024-01-12T18:00,-1,-7.0,7.7,14.9
3,Pärnu,2024,1,12,19:00,2024-01-12T19:00,-1,-8.0,6.0,11.4
3,Pärnu,2024,1,12,20:00,2024-01-12T20:00,-1,-8.7,4.6,8.1
3,Pärnu,2024,1,12,21:00,2024-01-12T21:00,-1,-10.3,3.6,6.7
3,Pärnu,2024,1,12,22:00,2024-01-12T22:00,-1,-11.0,3.5,5.3
3,Pärnu,2024,1,12,23:00,2024-01-12T23:00,0,-10.7,4.0,5.7
3,Pärnu,2024,1,13,00:00,2024-01-13T00:00,0,-11.0,4.2,7.1
3,Pärnu,2024,1,13,01:00,2024-01-13T01:00,-1,-11.2,2.7,7.1
3,Pärnu,2024,1,13,02:00,2024-01-13T02:00,-1,-11.9,1.5,5.0
3,Pärnu,2024,1,13,03:00,2024-01-13T03:00,-1,-12.5,1.7,3.4
3,Pärnu,2024,1,13,04:00,2024-01-13T04:00,-1,-13.2,2.2,2.7
3,Pärnu,2024,1,13,05:00,2024-01-13T05:00,-1,-13.2,3.0,4.5
3,Pärnu,2024,1,13,06:00,2024-01-13T06:00,-1,-14.1,3.3,5.0
3,Pärnu,2024,1,13,07:00,2024-01-13T07:00,2,-13.8,4.7,7.1
3,Pärnu,2024,1,13,08:00,2024-01-13T08:00,15,-13.5,4.2,7.6
3,Pärnu,2024,1,13,09:00,2024-01-13T09:00,40,-12.8,4.3,7.6
3,Pärnu,2024,1,13,10:00,2024-01-13T10:00,73,-11.5,4.5,7.4
3,Pärnu,2024,1,13,11:00,2024-01-13T11:00,91,-11.0,6.5,9.2
3,Pärnu,2024,1,13,12:00,2024-01-13T12:00,78,-10.4,6.4,9.2
3,Pärnu,2024,1,13,13:00,2024-01-13T13:00,49,-9.9,6.1,8.8
3,Pärnu,2024,1,13,14:00,2024-01-13T14:00,14,-9.7,6.2,8.8
3,Pärnu,2024,1,13,15:00,2024-01-13T15:00,0,-9.6,5.2,7.6
3,Pärnu,2024,1,13,16:00,2024-01-13T16:00,0,-9.5,4.7,7.0
3,Pärnu,2024,1,13,17:00,2024-01-13T17:00,0,-9.1,6.2,8.7
3,Pärnu,2024,1,13,18:00,2024-01-13T18:00,0,-9.1,6.0,9.0
3,Pärnu,2024,1,13,19:00,2024-01-13T19:00,0,-9.0,6.9,9.4
3,Pärnu,2024,1,13,20:00,2024-01-13T20:00,0,-9.2,6.5,9.4
3,Pärnu,2024,1,13,21:00,2024-01-13T21:00,0,-9.1,6.3,8.7
3,Pärnu,2024,1,13,22:00,2024-01-13T22:00,0,-9.1,6.0,8.6
3,Pärnu,2024,1,13,23:00,2024-01-13T23:00,0,-9.0,6.0,9.1
3,Pärnu,2024,1,14,00:00,2024-01-14T00:00,0,-8.8,5.1,8.6
3,Pärnu,2024,1,14,01:00,2024-01-14T01:00,0,-8.8,4.7,6.3
3,Pärnu,2024,1,14,02:00,2024-01-14T02:00,0,-8.7,5.1,6.7
3,Pärnu,2024,1,14,03:00,2024-01-14T03:00,0,-8.5,5.4,7.3
3,Pärnu,2024,1,14,04:00,2024-01-14T04:00,0,-8.5,4.6,7.3
3,Pärnu,2024,1,14,05:00,2024-01-14T05:00,0,-8.5,4.3,6.9
3,Pärnu,2024,1,14,06:00,2024-01-14T06:00,0,-8.5,4.4,6.4
3,Pärnu,2024,1,14,07:00,2024-01-14T07:00,0,-8.4,3.4,6.2
3,Pärnu,2024,1,14,08:00,2024-01-14T08:00,10,-8.2,3.6,5.5
3,Pärnu,2024,1,14,09:00,2024-01-14T09:00,57,-8.0,3.7,6.6
3,Pärnu,2024,1,14,10:00,2024-01-14T10:00,68,-7.7,4.5,6.4
3,Pärnu,2024,1,14,11:00,2024-01-14T11:00,79,-7.4,3.7,6.4
3,Pärnu,2024,1,14,12:00,2024-01-14T12:00,62,-7.2,3.4,5.8
3,Pärnu,2024,1,14,13:00,2024-01-14T13:00,40,-7.2,2.8,5.2
3,Pärnu,2024,1,14,14:00,2024-01-14T14:00,16,-7.2,2.5,4.2
3,Pärnu,2024,1,14,15:00,2024-01-14T15:00,0,-7.3,2.7,4.7
3,Pärnu,2024,1,14,16:00,2024-01-14T16:00,0,-7.4,2.0,4.9
3,Pärnu,2024,1,14,17:00,2024-01-14T17:00,0,-7.6,1.5,4.8
3,Pärnu,2024,1,14,18:00,2024-01-14T18:00,0,-7.7,1.5,4.0
3,Pärnu,2024,1,14,19:00,2024-01-14T19:00,0,-7.7,2.0,3.4
3,Pärnu,2024,1,14,20:00,2024-01-14T20:00,0,-7.6,1.6,3.5
3,Pärnu,2024,1,14,21:00,2024-01-14T21:00,0,-7.5,1.4,3.4
3,Pärnu,2024,1,14,22:00,2024-01-14T22:00,0,-7.4,1.4,2.5
3,Pärnu,2024,1,14,23:00,2024-01-14T23:00,0,-7.5,1.5,2.5
3,Pärnu,2024,1,15,00:00,2024-01-15T00:00,0,-7.6,1.9,2.8
3,Pärnu,2024,1,15,01:00,2024-01-15T01:00,0,-7.6,1.6,2.8
3,Pärnu,2024,1,15,02:00,2024-01-15T02:00,0,-7.6,2.5,3.4
3,Pärnu,2024,1,15,03:00,2024-01-15T03:00,0,-7.6,2.0,3.2
3,Pärnu,2024,1,15,04:00,2024-01-15T04:00,0,-7.7,2.4,3.2
3,Pärnu,2024,1,15,05:00,2024-01-15T05:00,0,-8.1,3.0,3.8
3,Pärnu,2024,1,15,06:00,2024-01-15T06:00,0,-8.2,3.2,4.3
3,Pärnu,2024,1,15,07:00,2024-01-15T07:00,0,-7.7,2.6,4.3
3,Pärnu,2024,1,15,08:00,2024-01-15T08:00,11,-7.4,2.9,4.3
3,Pärnu,2024,1,15,09:00,2024-01-15T09:00,41,-6.6,2.7,4.4
3,Pärnu,2024,1,15,10:00,2024-01-15T10:00,80,-6.1,3.1,4.9
3,Pärnu,2024,1,15,11:00,2024-01-15T11:00,88,-6.3,4.5,6.0
3,Pärnu,2024,1,15,12:00,2024-01-15T12:00,66,-6.2,5.6,7.6
3,Pärnu,2024,1,15,13:00,2024-01-15T13:00,40,-6.4,5.0,7.2
3,Pärnu,2024,1,15,14:00,2024-01-15T14:00,16,-6.4,5.7,8.0
3,Pärnu,2024,1,15,15:00,2024-01-15T15:00,0,-6.7,6.0,8.3
3,Pärnu,2024,1,15,16:00,2024-01-15T16:00,0,-6.6,5.1,8.4
3,Pärnu,2024,1,15,17:00,2024-01-15T17:00,0,-7.0,5.4,8.2
3,Pärnu,2024,1,15,18:00,2024-01-15T18:00,0,-7.3,5.4,8.3
3,Pärnu,2024,1,15,19:00,2024-01-15T19:00,0,-7.6,5.7,8.9
3,Pärnu,2024,1,15,20:00,2024-01-15T20:00,0,-7.7,5.7,8.5
3,Pärnu,2024,1,15,21:00,2024-01-15T21:00,0,-7.2,6.2,10.4
3,Pärnu,2024,1,15,22:00,2024-01-15T22:00,0,-6.9,5.9,10.2
3,Pärnu,2024,1,15,23:00,2024-01-15T23:00,0,-6.8,5.5,9.5
3,Pärnu,2024,1,16,00:00,2024-01-16T00:00,0,-7.2,4.9,10.5
3,Pärnu,2024,1,16,01:00,2024-01-16T01:00,0,-7.8,5.0,11.1
3,Pärnu,2024,1,16,02:00,2024-01-16T02:00,0,-8.3,4.8,9.7
3,Pärnu,2024,1,16,03:00,2024-01-16T03:00,0,-8.9,5.2,10.3
3,Pärnu,2024,1,16,04:00,2024-01-16T04:00,0,-9.5,4.0,10.4
3,Pärnu,2024,1,16,05:00,2024-01-16T05:00,0,-9.8,4.1,9.2
3,Pärnu,2024,1,16,06:00,2024-01-16T06:00,0,-10.2,5.0,9.6
3,Pärnu,2024,1,16,07:00,2024-01-16T07:00,1,-10.7,4.3,10.0
3,Pärnu,2024,1,16,08:00,2024-01-16T08:00,21,-10.4,4.6,10.2
3,Pärnu,2024,1,16,09:00,2024-01-16T09:00,59,-10.8,5.2,10.9
3,Pärnu,2024,1,16,10:00,2024-01-16T10:00,91,-10.5,3.4,9.2
3,Pärnu,2024,1,16,11:00,2024-01-16T11:00,98,-9.8,4.3,9.3
3,Pärnu,2024,1,16,12:00,2024-01-16T12:00,98,-9.9,3.3,8.8
3,Pärnu,2024,1,16,13:00,2024-01-16T13:00,64,-10.8,4.1,10.5
3,Pärnu,2024,1,16,14:00,2024-01-16T14:00,24,-11.4,2.9,7.8
3,Pärnu,2024,1,16,15:00,2024-01-16T15:00,2,-12.4,1.8,5.3
3,Pärnu,2024,1,16,16:00,2024-01-16T16:00,-1,-12.7,3.0,4.1
3,Pärnu,2024,1,16,17:00,2024-01-16T17:00,-1,-13.1,1.7,4.4
3,Pärnu,2024,1,16,18:00,2024-01-16T18:00,-1,-14.7,1.4,2.9
3,Pärnu,2024,1,16,19:00,2024-01-16T19:00,-1,-17.4,0.6,1.9
3,Pärnu,2024,1,16,20:00,2024-01-16T20:00,0,-16.3,1.4,6.3
3,Pärnu,2024,1,16,21:00,2024-01-16T21:00,0,-16.7,1.2,3.2
3,Pärnu,2024,1,16,22:00,2024-01-16T22:00,0,-18.1,1.2,2.9
3,Pärnu,2024,1,16,23:00,2024-01-16T23:00,0,-18.0,0.8,2.6
3,Pärnu,2024,1,17,00:00,2024-01-17T00:00,0,-18.6,1.4,2.3
3,Pärnu,2024,1,17,01:00,2024-01-17T01:00,0,-18.3,2.3,2.8
3,Pärnu,2024,1,17,02:00,2024-01-17T02:00,0,-18.4,1.2,2.2
3,Pärnu,2024,1,17,03:00,2024-01-17T03:00,0,-18.9,0.7,1.8
3,Pärnu,2024,1,17,04:00,2024-01-17T04:00,0,-18.2,1.0,2.1
3,Pärnu,2024,1,17,05:00,2024-01-17T05:00,0,-17.5,1.5,3.6
3,Pärnu,2024,1,17,06:00,2024-01-17T06:00,0,-15.6,1.7,3.6
3,Pärnu,2024,1,17,07:00,2024-01-17T07:00,1,-10.7,2.1,3.4
3,Pärnu,2024,1,17,08:00,2024-01-17T08:00,15,-9.0,2.2,4.1
3,Pärnu,2024,1,17,09:00,2024-01-17T09:00,52,-9.7,4.3,6.7
3,Pärnu,2024,1,17,10:00,2024-01-17T10:00,124,-7.1,4.7,7.4
3,Pärnu,2024,1,17,11:00,2024-01-17T11:00,187,-6.3,7.0,8.7
3,Pärnu,2024,1,17,12:00,2024-01-17T12:00,172,-6.6,7.3,10.9
3,Pärnu,2024,1,17,13:00,2024-01-17T13:00,94,-7.6,6.2,10.2
3,Pärnu,2024,1,17,14:00,2024-01-17T14:00,21,-8.6,5.8,9.1
3,Pärnu,2024,1,17,15:00,2024-01-17T15:00,0,-8.8,6.1,9.1
3,Pärnu,2024,1,17,16:00,2024-01-17T16:00,-1,-8.8,5.7,8.7
3,Pärnu,2024,1,17,17:00,2024-01-17T17:00,0,-8.6,6.6,9.5
3,Pärnu,2024,1,17,18:00,2024-01-17T18:00,0,-8.8,5.1,9.2
3,Pärnu,2024,1,17,19:00,2024-01-17T19:00,0,-8.9,4.9,7.8
3,Pärnu,2024,1,17,20:00,2024-01-17T20:00,0,-8.2,6.3,9.3
3,Pärnu,2024,1,17,21:00,2024-01-17T21:00,0,-7.3,7.4,11.1
3,Pärnu,2024,1,17,22:00,2024-01-17T22:00,0,-7.1,8.3,11.9
3,Pärnu,2024,1,17,23:00,2024-01-17T23:00,0,-6.7,7.6,12.1
3,Pärnu,2024,1,18,00:00,2024-01-18T00:00,0,-7.1,5.2,10.5
3,Pärnu,2024,1,18,01:00,2024-01-18T01:00,0,-6.8,5.9,10.1
3,Pärnu,2024,1,18,02:00,2024-01-18T02:00,0,-6.2,7.7,11.3
3,Pärnu,2024,1,18,03:00,2024-01-18T03:00,0,-6.4,6.4,10.9
3,Pärnu,2024,1,18,04:00,2024-01-18T04:00,0,-6.6,6.2,10.0
3,Pärnu,2024,1,18,05:00,2024-01-18T05:00,0,-6.4,7.7,10.1
3,Pärnu,2024,1,18,06:00,2024-01-18T06:00,0,-6.4,7.8,10.8
3,Pärnu,2024,1,18,07:00,2024-01-18T07:00,0,-6.3,8.2,11.0
3,Pärnu,2024,1,18,08:00,2024-01-18T08:00,9,-6.2,8.5,11.4
3,Pärnu,2024,1,18,09:00,2024-01-18T09:00,41,-6.0,7.1,10.9
3,Pärnu,2024,1,18,10:00,2024-01-18T10:00,71,-5.7,6.6,9.3
3,Pärnu,2024,1,18,11:00,2024-01-18T11:00,36,-4.7,7.2,11.6
3,Pärnu,2024,1,18,12:00,2024-01-18T12:00,35,-3.3,7.2,10.8
3,Pärnu,2024,1,18,13:00,2024-01-18T13:00,45,-2.5,6.3,10.6
3,Pärnu,2024,1,18,14:00,2024-01-18T14:00,13,-2.0,6.1,10.2
3,Pärnu,2024,1,18,15:00,2024-01-18T15:00,1,-1.3,5.7,10.5
3,Pärnu,2024,1,18,16:00,2024-01-18T16:00,0,-1.9,5.0,10.1
3,Pärnu,2024,1,18,17:00,2024-01-18T17:00,0,-2.7,5.9,14.4
3,Pärnu,2024,1,18,18:00,2024-01-18T18:00,0,-2.5,6.0,11.8
3,Pärnu,2024,1,18,19:00,2024-01-18T19:00,0,-2.7,5.1,12.2
3,Pärnu,2024,1,18,20:00,2024-01-18T20:00,0,-2.6,6.2,12.7
3,Pärnu,2024,1,18,21:00,2024-01-18T21:00,0,-2.4,7.4,12.9
3,Pärnu,2024,1,18,22:00,2024-01-18T22:00,0,-2.4,7.9,12.8
3,Pärnu,2024,1,18,23:00,2024-01-18T23:00,0,-2.7,6.9,13.4
3,Pärnu,2024,1,19,00:00,2024-01-19T00:00,0,-2.5,6.7,12.5
3,Pärnu,2024,1,19,01:00,2024-01-19T01:00,0,-2.5,6.3,11.7
3,Pärnu,2024,1,19,02:00,2024-01-19T02:00,0,-2.4,7.3,13.2
3,Pärnu,2024,1,19,03:00,2024-01-19T03:00,-1,-2.9,6.8,12.9
3,Pärnu,2024,1,19,04:00,2024-01-19T04:00,0,-2.3,7.7,12.8
3,Pärnu,2024,1,19,05:00,2024-01-19T05:00,0,-2.9,7.6,15.1
3,Pärnu,2024,1,19,06:00,2024-01-19T06:00,-1,-4.3,5.9,11.5
3,Pärnu,2024,1,19,07:00,2024-01-19T07:00,0,-5.3,3.6,7.5
3,Pärnu,2024,1,19,08:00,2024-01-19T08:00,15,-5.5,3.7,6.9
3,Pärnu,2024,1,19,09:00,2024-01-19T09:00,31,-5.8,2.6,6.8
3,Pärnu,2024,1,19,10:00,2024-01-19T10:00,98,-4.7,2.2,4.8
3,Pärnu,2024,1,19,11:00,2024-01-19T11:00,119,-5.3,1.9,4.2
3,Pärnu,2024,1,19,12:00,2024-01-19T12:00,116,-3.8,4.3,7.1
3,Pärnu,2024,1,19,13:00,2024-01-19T13:00,55,-5.2,2.8,5.9
3,Pärnu,2024,1,19,14:00,2024-01-19T14:00,22,-6.3,2.0,5.0
3,Pärnu,2024,1,19,15:00,2024-01-19T15:00,2,-3.1,3.2,5.7
3,Pärnu,2024,1,19,16:00,2024-01-19T16:00,0,-3.4,3.3,7.4
3,Pärnu,2024,1,19,17:00,2024-01-19T17:00,0,-4.6,3.0,7.9
3,Pärnu,2024,1,19,18:00,2024-01-19T18:00,0,-5.0,2.8,6.1
3,Pärnu,2024,1,19,19:00,2024-01-19T19:00,0,-5.3,1.9,5.2
3,Pärnu,2024,1,19,20:00,2024-01-19T20:00,0,-5.1,2.5,6.3
3,Pärnu,2024,1,19,21:00,2024-01-19T21:00,0,-4.9,2.2,4.7
3,Pärnu,2024,1,19,22:00,2024-01-19T22:00,0,-5.9,1.9,3.8
3,Pärnu,2024,1,19,23:00,2024-01-19T23:00,-1,-5.9,1.5,2.6
3,Pärnu,2024,1,20,00:00,2024-01-20T00:00,0,-8.1,0.6,1.8
3,Pärnu,2024,1,20,01:00,2024-01-20T01:00,-1,-9.2,1.3,3.3
3,Pärnu,2024,1,20,02:00,2024-01-20T02:00,-1,-10.3,1.2,2.5
3,Pärnu,2024,1,20,03:00,2024-01-20T03:00,-1,-8.6,2.5,3.6
3,Pärnu,2024,1,20,04:00,2024-01-20T04:00,0,-8.6,1.3,4.1
3,Pärnu,2024,1,20,05:00,2024-01-20T05:00,0,-7.3,1.7,3.3
3,Pärnu,2024,1,20,06:00,2024-01-20T06:00,0,-6.8,3.7,5.5
3,Pärnu,2024,1,20,07:00,2024-01-20T07:00,1,-7.0,2.7,5.2
3,Pärnu,2024,1,20,08:00,2024-01-20T08:00,21,-6.7,2.7,5.2
3,Pärnu,2024,1,20,09:00,2024-01-20T09:00,50,-6.2,2.8,4.9
3,Pärnu,2024,1,20,10:00,2024-01-20T10:00,99,-5.6,2.4,5.3
3,Pärnu,2024,1,20,11:00,2024-01-20T11:00,88,-5.4,2.6,4.1
3,Pärnu,2024,1,20,12:00,2024-01-20T12:00,82,-5.1,3.1,4.2
3,Pärnu,2024,1,20,13:00,2024-01-20T13:00,69,-5.8,2.1,4.8
3,Pärnu,2024,1,20,14:00,2024-01-20T14:00,29,-6.5,2.5,3.6
3,Pärnu,2024,1,20,15:00,2024-01-20T15:00,2,-7.0,3.4,4.6
3,Pärnu,2024,1,20,16:00,2024-01-20T16:00,0,-6.1,3.0,4.3
3,Pärnu,2024,1,20,17:00,2024-01-20T17:00,0,-5.8,3.0,5.3
3,Pärnu,2024,1,20,18:00,2024-01-20T18:00,0,-5.9,2.6,4.2
3,Pärnu,2024,1,20,19:00,2024-01-20T19:00,0,-6.5,3.6,4.7
3,Pärnu,2024,1,20,20:00,2024-01-20T20:00,0,-6.7,2.8,4.9
3,Pärnu,2024,1,20,21:00,2024-01-20T21:00,0,-6.8,3.5,4.8
3,Pärnu,2024,1,20,22:00,2024-01-20T22:00,0,-6.7,1.2,4.5
3,Pärnu,2024,1,20,23:00,2024-01-20T23:00,0,-6.6,1.1,1.8
3,Pärnu,2024,1,21,00:00,2024-01-21T00:00,0,-6.4,1.3,1.8
3,Pärnu,2024,1,21,01:00,2024-01-21T01:00,0,-6.3,0.6,1.8
3,Pärnu,2024,1,21,02:00,2024-01-21T02:00,0,-6.1,1.0,1.9
3,Pärnu,2024,1,21,03:00,2024-01-21T03:00,0,-5.7,1.5,2.2
3,Pärnu,2024,1,21,04:00,2024-01-21T04:00,0,-5.2,2.9,3.8
3,Pärnu,2024,1,21,05:00,2024-01-21T05:00,0,-4.6,4.7,6.3
