Area,MTU,DateTime,Biomass - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
BZN|EE,15.11.2024 16:00 - 15.11.2024 17:00 (UTC),15.11.2024 16:00,59,63,6,153,0,1,0,0,1,18,317
BZN|EE,15.11.2024 17:00 - 15.11.2024 18:00 (UTC),15.11.2024 17:00,58,65,5,154,0,1,0,0,1,17,284
BZN|EE,15.11.2024 18:00 - 15.11.2024 19:00 (UTC),15.11.2024 18:00,57,61,5,153,0,1,0,0,1,17,254
BZN|EE,15.11.2024 19:00 - 15.11.2024 20:00 (UTC),15.11.2024 19:00,61,61,5,151,0,1,0,0,1,17,275
BZN|EE,15.11.2024 20:00 - 15.11.2024 21:00 (UTC),15.11.2024 20:00,62,64,5,148,0,1,0,0,1,17,299
BZN|EE,15.11.2024 21:00 - 15.11.2024 22:00 (UTC),15.11.2024 21:00,60,69,5,149,0,1,0,0,1,17,305
BZN|EE,15.11.2024 22:00 - 15.11.2024 23:00 (UTC),15.11.2024 22:00,60,67,4,90,0,1,0,0,1,16,329
BZN|EE,15.11.2024 23:00 - 16.11.2024 00:00 (UTC),15.11.2024 23:00,55,66,4,2,0,1,0,0,0,17,326
BZN|EE,16.11.2024 00:00 - 16.11.2024 01:00 (UTC),16.11.2024 00:00,52,66,4,0,0,1,0,0,0,18,297
BZN|EE,16.11.2024 01:00 - 16.11.2024 02:00 (UTC),16.11.2024 01:00,50,66,4,0,0,1,0,0,0,17,312
BZN|EE,16.11.2024 02:00 - 16.11.2024 03:00 (UTC),16.11.2024 02:00,50,66,4,0,0,1,0,0,0,17,311
BZN|EE,16.11.2024 03:00 - 16.11.2024 04:00 (UTC),16.11.2024 03:00,51,66,4,0,0,1,0,0,0,17,341
BZN|EE,16.11.2024 04:00 - 16.11.2024 05:00 (UTC),16.11.2024 04:00,51,66,4,0,0,1,0,0,0,17,384
BZN|EE,16.11.2024 05:00 - 16.11.2024 06:00 (UTC),16.11.2024 05:00,55,66,4,0,0,1,0,0,1,17,396
BZN|EE,16.11.2024 06:00 - 16.11.2024 07:00 (UTC),16.11.2024 06:00,55,67,4,0,0,1,0,0,2,17,450
BZN|EE,16.11.2024 07:00 - 16.11.2024 08:00 (UTC),16.11.2024 07:00,56,68,4,0,0,1,0,0,16,17,514
BZN|EE,16.11.2024 08:00 - 16.11.2024 09:00 (UTC),16.11.2024 08:00,58,68,4,0,0,1,0,0,32,17,546
BZN|EE,16.11.2024 09:00 - 16.11.2024 10:00 (UTC),16.11.2024 09:00,56,67,4,0,0,1,0,0,41,17,414
BZN|EE,16.11.2024 10:00 - 16.11.2024 11:00 (UTC),16.11.2024 10:00,54,67,4,0,0,1,0,0,36,17,465
BZN|EE,16.11.2024 11:00 - 16.11.2024 12:00 (UTC),16.11.2024 11:00,54,68,4,0,0,1,0,0,27,17,480
BZN|EE,16.11.2024 12:00 - 16.11.2024 13:00 (UTC),16.11.2024 12:00,54,68,4,0,0,1,0,0,18,17,563
BZN|EE,16.11.2024 13:00 - 16.11.2024 14:00 (UTC),16.11.2024 13:00,53,69,5,0,0,1,0,0,5,17,546
BZN|EE,16.11.2024 14:00 - 16.11.2024 15:00 (UTC),16.11.2024 14:00,50,68,5,0,0,1,0,0,0,17,555
BZN|EE,16.11.2024 15:00 - 16.11.2024 16:00 (UTC),16.11.2024 15:00,48,65,5,0,0,1,0,0,1,18,586
BZN|EE,16.11.2024 16:00 - 16.11.2024 17:00 (UTC),16.11.2024 16:00,51,67,4,0,0,1,0,0,1,18,567
BZN|EE,16.11.2024 17:00 - 16.11.2024 18:00 (UTC),16.11.2024 17:00,53,64,4,0,0,1,0,0,0,17,503
BZN|EE,16.11.2024 18:00 - 16.11.2024 19:00 (UTC),16.11.2024 18:00,53,64,4,0,0,1,0,0,1,17,416
BZN|EE,16.11.2024 19:00 - 16.11.2024 20:00 (UTC),16.11.2024 19:00,55,63,4,0,0,1,0,0,0,17,417
BZN|EE,16.11.2024 20:00 - 16.11.2024 21:00 (UTC),16.11.2024 20:00,58,62,5,0,0,1,0,0,1,17,353
BZN|EE,16.11.2024 21:00 - 16.11.2024 22:00 (UTC),16.11.2024 21:00,56,63,5,0,0,1,0,0,1,16,351
BZN|EE,16.11.2024 22:00 - 16.11.2024 23:00 (UTC),16.11.2024 22:00,57,63,5,0,0,1,0,0,1,16,349
BZN|EE,16.11.2024 23:00 - 17.11.2024 00:00 (UTC),16.11.2024 23:00,56,62,5,0,0,1,0,0,1,16,314
BZN|EE,17.11.2024 00:00 - 17.11.2024 01:00 (UTC),17.11.2024 00:00,58,63,4,0,0,1,0,0,0,16,351
BZN|EE,17.11.2024 01:00 - 17.11.2024 02:00 (UTC),17.11.2024 01:00,58,63,4,0,0,1,0,0,0,17,328
BZN|EE,17.11.2024 02:00 - 17.11.2024 03:00 (UTC),17.11.2024 02:00,58,63,4,0,0,1,0,0,0,17,358
BZN|EE,17.11.2024 03:00 - 17.11.2024 04:00 (UTC),17.11.2024 03:00,58,62,4,0,0,1,0,0,1,17,447
BZN|EE,17.11.2024 04:00 - 17.11.2024 05:00 (UTC),17.11.2024 04:00,58,63,4,0,0,1,0,0,0,18,489
BZN|EE,17.11.2024 05:00 - 17.11.2024 06:00 (UTC),17.11.2024 05:00,56,64,5,0,0,1,0,0,1,16,489
BZN|EE,17.11.2024 06:00 - 17.11.2024 07:00 (UTC),17.11.2024 06:00,57,65,5,0,0,1,0,0,7,16,507
BZN|EE,17.11.2024 07:00 - 17.11.2024 08:00 (UTC),17.11.2024 07:00,58,65,5,0,0,1,0,0,55,16,478
BZN|EE,17.11.2024 08:00 - 17.11.2024 09:00 (UTC),17.11.2024 08:00,58,63,5,0,0,1,0,0,119,16,450
BZN|EE,17.11.2024 09:00 - 17.11.2024 10:00 (UTC),17.11.2024 09:00,57,64,5,0,0,1,0,0,212,16,421
BZN|EE,17.11.2024 10:00 - 17.11.2024 11:00 (UTC),17.11.2024 10:00,58,65,5,0,0,1,0,0,222,16,400
BZN|EE,17.11.2024 11:00 - 17.11.2024 12:00 (UTC),17.11.2024 11:00,58,66,5,0,0,1,0,0,165,17,378
BZN|EE,17.11.2024 12:00 - 17.11.2024 13:00 (UTC),17.11.2024 12:00,57,67,5,0,0,1,0,0,79,17,359
BZN|EE,17.11.2024 13:00 - 17.11.2024 14:00 (UTC),17.11.2024 13:00,52,66,5,0,0,1,0,0,13,16,407
BZN|EE,17.11.2024 14:00 - 17.11.2024 15:00 (UTC),17.11.2024 14:00,46,66,5,0,0,1,0,0,1,17,482
BZN|EE,17.11.2024 15:00 - 17.11.2024 16:00 (UTC),17.11.2024 15:00,39,66,5,0,0,1,0,0,1,17,483
BZN|EE,17.11.2024 16:00 - 17.11.2024 17:00 (UTC),17.11.2024 16:00,37,66,5,0,0,1,0,0,1,17,456
BZN|EE,17.11.2024 17:00 - 17.11.2024 18:00 (UTC),17.11.2024 17:00,38,64,5,0,0,1,0,0,1,17,420
BZN|EE,17.11.2024 18:00 - 17.11.2024 19:00 (UTC),17.11.2024 18:00,38,63,6,0,0,1,0,0,0,17,452
BZN|EE,17.11.2024 19:00 - 17.11.2024 20:00 (UTC),17.11.2024 19:00,40,63,6,0,0,1,0,0,0,17,468
BZN|EE,17.11.2024 20:00 - 17.11.2024 21:00 (UTC),17.11.2024 20:00,42,65,5,0,0,1,0,0,0,17,415
BZN|EE,17.11.2024 21:00 - 17.11.2024 22:00 (UTC),17.11.2024 21:00,42,65,5,0,0,1,0,0,0,17,424
BZN|EE,17.11.2024 22:00 - 17.11.2024 23:00 (UTC),17.11.2024 22:00,42,64,4,0,0,1,0,0,0,17,439
BZN|EE,17.11.2024 23:00 - 18.11.2024 00:00 (UTC),17.11.2024 23:00,47,64,4,0,0,1,0,0,0,17,421
BZN|EE,18.11.2024 00:00 - 18.11.2024 01:00 (UTC),18.11.2024 00:00,56,65,4,0,0,1,0,0,0,16,350
BZN|EE,18.11.2024 01:00 - 18.11.2024 02:00 (UTC),18.11.2024 01:00,63,65,4,0,0,1,0,0,0,16,334
BZN|EE,18.11.2024 02:00 - 18.11.2024 03:00 (UTC),18.11.2024 02:00,65,65,5,0,0,1,0,0,0,17,370
BZN|EE,18.11.2024 03:00 - 18.11.2024 04:00 (UTC),18.11.2024 03:00,63,65,5,0,0,1,0,0,0,17,349
BZN|EE,18.11.2024 04:00 - 18.11.2024 05:00 (UTC),18.11.2024 04:00,63,65,5,0,0,1,0,0,0,17,295
BZN|EE,18.11.2024 05:00 - 18.11.2024 06:00 (UTC),18.11.2024 05:00,64,66,6,46,0,1,0,0,1,17,283
BZN|EE,18.11.2024 06:00 - 18.11.2024 07:00 (UTC),18.11.2024 06:00,65,64,6,68,0,1,0,0,11,17,290
BZN|EE,18.11.2024 07:00 - 18.11.2024 08:00 (UTC),18.11.2024 07:00,66,64,6,106,0,1,0,0,74,16,310
BZN|EE,18.11.2024 08:00 - 18.11.2024 09:00 (UTC),18.11.2024 08:00,65,65,6,110,0,1,0,0,148,16,268
BZN|EE,18.11.2024 09:00 - 18.11.2024 10:00 (UTC),18.11.2024 09:00,62,65,6,116,0,1,0,0,176,16,252
BZN|EE,18.11.2024 10:00 - 18.11.2024 11:00 (UTC),18.11.2024 10:00,62,64,5,120,0,1,0,0,164,17,242
BZN|EE,18.11.2024 11:00 - 18.11.2024 12:00 (UTC),18.11.2024 11:00,62,62,5,144,0,1,0,0,117,17,229
BZN|EE,18.11.2024 12:00 - 18.11.2024 13:00 (UTC),18.11.2024 12:00,63,66,6,186,0,1,0,0,58,17,188
BZN|EE,18.11.2024 13:00 - 18.11.2024 14:00 (UTC),18.11.2024 13:00,64,63,6,217,0,1,0,1,10,17,181
BZN|EE,18.11.2024 14:00 - 18.11.2024 15:00 (UTC),18.11.2024 14:00,63,65,6,319,0,1,0,1,1,17,183
BZN|EE,18.11.2024 15:00 - 18.11.2024 16:00 (UTC),18.11.2024 15:00,61,62,6,347,0,1,0,1,1,17,184
BZN|EE,18.11.2024 16:00 - 18.11.2024 17:00 (UTC),18.11.2024 16:00,61,65,6,354,0,1,0,1,2,16,154
BZN|EE,18.11.2024 17:00 - 18.11.2024 18:00 (UTC),18.11.2024 17:00,61,63,6,350,0,1,0,1,1,17,157
BZN|EE,18.11.2024 18:00 - 18.11.2024 19:00 (UTC),18.11.2024 18:00,61,63,6,343,0,1,0,1,1,18,172
BZN|EE,18.11.2024 19:00 - 18.11.2024 20:00 (UTC),18.11.2024 19:00,64,63,6,317,0,1,0,1,0,18,176
BZN|EE,18.11.2024 20:00 - 18.11.2024 21:00 (UTC),18.11.2024 20:00,66,62,6,312,0,1,0,0,0,18,165
BZN|EE,18.11.2024 21:00 - 18.11.2024 22:00 (UTC),18.11.2024 21:00,67,61,6,345,0,1,0,0,1,17,177
BZN|EE,18.11.2024 22:00 - 18.11.2024 23:00 (UTC),18.11.2024 22:00,66,63,6,316,0,1,0,0,0,17,158
BZN|EE,18.11.2024 23:00 - 19.11.2024 00:00 (UTC),18.11.2024 23:00,65,63,6,271,0,1,0,0,0,17,192
BZN|EE,19.11.2024 00:00 - 19.11.2024 01:00 (UTC),19.11.2024 00:00,63,63,6,292,0,1,0,0,0,16,183
BZN|EE,19.11.2024 01:00 - 19.11.2024 02:00 (UTC),19.11.2024 01:00,64,63,5,295,0,1,0,0,0,17,178
BZN|EE,19.11.2024 02:00 - 19.11.2024 03:00 (UTC),19.11.2024 02:00,68,62,5,307,0,1,0,0,0,17,123
BZN|EE,19.11.2024 03:00 - 19.11.2024 04:00 (UTC),19.11.2024 03:00,66,62,5,324,0,1,0,0,0,17,130
BZN|EE,19.11.2024 04:00 - 19.11.2024 05:00 (UTC),19.11.2024 04:00,66,63,6,330,0,1,0,0,0,17,99
BZN|EE,19.11.2024 05:00 - 19.11.2024 06:00 (UTC),19.11.2024 05:00,69,62,6,464,0,1,0,1,1,17,96
BZN|EE,19.11.2024 06:00 - 19.11.2024 07:00 (UTC),19.11.2024 06:00,70,62,6,537,0,1,0,1,4,17,88
BZN|EE,19.11.2024 07:00 - 19.11.2024 08:00 (UTC),19.11.2024 07:00,70,61,6,511,0,1,0,1,30,17,71
BZN|EE,19.11.2024 08:00 - 19.11.2024 09:00 (UTC),19.11.2024 08:00,70,63,6,511,0,1,0,0,82,16,42
BZN|EE,19.11.2024 09:00 - 19.11.2024 10:00 (UTC),19.11.2024 09:00,69,65,6,513,0,1,0,0,151,16,27
BZN|EE,19.11.2024 10:00 - 19.11.2024 11:00 (UTC),19.11.2024 10:00,69,65,6,503,0,1,0,0,157,17,30
BZN|EE,19.11.2024 11:00 - 19.11.2024 12:00 (UTC),19.11.2024 11:00,69,66,6,489,0,1,0,1,108,17,32
BZN|EE,19.11.2024 12:00 - 19.11.2024 13:00 (UTC),19.11.2024 12:00,69,66,6,494,0,1,0,1,44,17,40
BZN|EE,19.11.2024 13:00 - 19.11.2024 14:00 (UTC),19.11.2024 13:00,69,66,6,490,0,1,0,1,5,17,59
BZN|EE,19.11.2024 14:00 - 19.11.2024 15:00 (UTC),19.11.2024 14:00,68,68,6,495,0,1,0,1,1,17,66
BZN|EE,19.11.2024 15:00 - 19.11.2024 16:00 (UTC),19.11.2024 15:00,65,66,6,503,0,1,0,1,1,17,53
BZN|EE,19.11.2024 16:00 - 19.11.2024 17:00 (UTC),19.11.2024 16:00,64,66,6,495,0,1,0,1,0,16,68
BZN|EE,19.11.2024 17:00 - 19.11.2024 18:00 (UTC),19.11.2024 17:00,64,66,6,497,0,1,0,1,0,17,67
BZN|EE,19.11.2024 18:00 - 19.11.2024 19:00 (UTC),19.11.2024 18:00,64,67,6,498,0,1,0,1,0,17,90
BZN|EE,19.11.2024 19:00 - 19.11.2024 20:00 (UTC),19.11.2024 19:00,66,67,6,494,0,1,0,0,0,17,114
BZN|EE,19.11.2024 20:00 - 19.11.2024 21:00 (UTC),19.11.2024 20:00,66,67,6,411,0,1,0,0,0,17,114
BZN|EE,19.11.2024 21:00 - 19.11.2024 22:00 (UTC),19.11.2024 21:00,65,66,5,296,0,1,0,0,0,17,122
BZN|EE,19.11.2024 22:00 - 19.11.2024 23:00 (UTC),19.11.2024 22:00,65,66,5,244,0,1,0,0,0,17,137
BZN|EE,19.11.2024 23:00 - 20.11.2024 00:00 (UTC),19.11.2024 23:00,36,64,5,169,0,1,0,0,1,17,157
BZN|EE,20.11.2024 00:00 - 20.11.2024 01:00 (UTC),20.11.2024 00:00,26,66,5,172,0,1,0,0,1,18,181
BZN|EE,20.11.2024 01:00 - 20.11.2024 02:00 (UTC),20.11.2024 01:00,27,66,5,180,0,1,0,0,0,18,232
BZN|EE,20.11.2024 02:00 - 20.11.2024 03:00 (UTC),20.11.2024 02:00,29,66,5,165,0,1,0,0,0,18,307
BZN|EE,20.11.2024 03:00 - 20.11.2024 04:00 (UTC),20.11.2024 03:00,28,66,5,161,0,1,0,0,0,17,387
BZN|EE,20.11.2024 04:00 - 20.11.2024 05:00 (UTC),20.11.2024 04:00,29,65,6,162,0,1,0,0,0,17,464
BZN|EE,20.11.2024 05:00 - 20.11.2024 06:00 (UTC),20.11.2024 05:00,30,64,6,158,0,1,0,0,0,17,528
BZN|EE,20.11.2024 06:00 - 20.11.2024 07:00 (UTC),20.11.2024 06:00,29,65,6,156,0,1,0,0,1,17,572
BZN|EE,20.11.2024 07:00 - 20.11.2024 08:00 (UTC),20.11.2024 07:00,30,63,6,158,0,1,0,1,2,17,580
BZN|EE,20.11.2024 08:00 - 20.11.2024 09:00 (UTC),20.11.2024 08:00,31,63,6,161,0,1,0,1,6,14,565
BZN|EE,20.11.2024 09:00 - 20.11.2024 10:00 (UTC),20.11.2024 09:00,37,63,6,164,0,1,0,0,6,15,537
BZN|EE,20.11.2024 10:00 - 20.11.2024 11:00 (UTC),20.11.2024 10:00,48,59,6,157,0,1,0,0,6,17,477
BZN|EE,20.11.2024 11:00 - 20.11.2024 12:00 (UTC),20.11.2024 11:00,49,58,6,162,0,1,0,0,11,17,400
BZN|EE,20.11.2024 12:00 - 20.11.2024 13:00 (UTC),20.11.2024 12:00,50,63,6,204,0,1,0,0,12,17,430
BZN|EE,20.11.2024 13:00 - 20.11.2024 14:00 (UTC),20.11.2024 13:00,56,62,6,186,0,1,0,1,4,17,489
BZN|EE,20.11.2024 14:00 - 20.11.2024 15:00 (UTC),20.11.2024 14:00,59,62,6,208,0,1,0,1,1,17,523
BZN|EE,20.11.2024 15:00 - 20.11.2024 16:00 (UTC),20.11.2024 15:00,65,63,6,213,0,1,0,1,2,16,506
BZN|EE,20.11.2024 16:00 - 20.11.2024 17:00 (UTC),20.11.2024 16:00,64,63,6,159,0,1,0,1,1,16,525
BZN|EE,20.11.2024 17:00 - 20.11.2024 18:00 (UTC),20.11.2024 17:00,64,65,6,178,0,1,0,1,1,15,505
BZN|EE,20.11.2024 18:00 - 20.11.2024 19:00 (UTC),20.11.2024 18:00,65,66,5,190,0,1,0,0,1,15,500
BZN|EE,20.11.2024 19:00 - 20.11.2024 20:00 (UTC),20.11.2024 19:00,67,65,5,181,0,1,0,0,1,15,500
BZN|EE,20.11.2024 20:00 - 20.11.2024 21:00 (UTC),20.11.2024 20:00,67,66,5,197,0,1,0,0,1,15,566
BZN|EE,20.11.2024 21:00 - 20.11.2024 22:00 (UTC),20.11.2024 21:00,64,67,5,160,0,1,0,0,0,15,572
BZN|EE,20.11.2024 22:00 - 20.11.2024 23:00 (UTC),20.11.2024 22:00,63,66,5,156,0,1,0,0,1,15,560
BZN|EE,20.11.2024 23:00 - 21.11.2024 00:00 (UTC),20.11.2024 23:00,56,66,5,156,0,1,0,0,0,14,512
BZN|EE,21.11.2024 00:00 - 21.11.2024 01:00 (UTC),21.11.2024 00:00,54,65,5,157,0,1,0,0,0,13,513
BZN|EE,21.11.2024 01:00 - 21.11.2024 02:00 (UTC),21.11.2024 01:00,54,64,5,157,0,1,0,0,1,14,497
BZN|EE,21.11.2024 02:00 - 21.11.2024 03:00 (UTC),21.11.2024 02:00,57,66,5,158,0,1,0,0,1,15,523
BZN|EE,21.11.2024 03:00 - 21.11.2024 04:00 (UTC),21.11.2024 03:00,56,65,5,156,0,1,0,0,0,15,516
BZN|EE,21.11.2024 04:00 - 21.11.2024 05:00 (UTC),21.11.2024 04:00,62,64,6,155,0,1,0,0,0,15,477
BZN|EE,21.11.2024 05:00 - 21.11.2024 06:00 (UTC),21.11.2024 05:00,69,65,6,175,0,1,0,0,1,16,516
BZN|EE,21.11.2024 06:00 - 21.11.2024 07:00 (UTC),21.11.2024 06:00,70,65,6,209,0,1,0,0,5,16,500
BZN|EE,21.11.2024 07:00 - 21.11.2024 08:00 (UTC),21.11.2024 07:00,71,64,6,214,0,1,0,0,38,16,542
BZN|EE,21.11.2024 08:00 - 21.11.2024 09:00 (UTC),21.11.2024 08:00,70,64,6,188,0,1,0,0,88,15,538
BZN|EE,21.11.2024 09:00 - 21.11.2024 10:00 (UTC),21.11.2024 09:00,69,65,6,177,0,1,0,0,118,15,504
BZN|EE,21.11.2024 10:00 - 21.11.2024 11:00 (UTC),21.11.2024 10:00,70,65,6,182,0,1,0,0,121,15,480
BZN|EE,21.11.2024 11:00 - 21.11.2024 12:00 (UTC),21.11.2024 11:00,70,65,6,183,0,1,0,0,94,16,461
BZN|EE,21.11.2024 12:00 - 21.11.2024 13:00 (UTC),21.11.2024 12:00,70,65,6,179,0,1,0,0,49,16,414
