"","DateTime","Day-Ahead","hour","year","day"
"521",2023-01-22 16:00:00,191.99,16,2023,22
"522",2023-01-22 17:00:00,199.13,17,2023,22
"523",2023-01-22 18:00:00,199.17,18,2023,22
"524",2023-01-22 19:00:00,174.71,19,2023,22
"525",2023-01-22 20:00:00,165.25,20,2023,22
"526",2023-01-22 21:00:00,108.53,21,2023,22
"527",2023-01-22 22:00:00,67.02,22,2023,22
"528",2023-01-22 23:00:00,108.55,23,2023,22
"529",2023-01-23,108.53,0,2023,23
"530",2023-01-23 01:00:00,91.16,1,2023,23
"531",2023-01-23 02:00:00,108.5,2,2023,23
"532",2023-01-23 03:00:00,108.55,3,2023,23
"533",2023-01-23 04:00:00,146.71,4,2023,23
"534",2023-01-23 05:00:00,189.96,5,2023,23
"535",2023-01-23 06:00:00,226.54,6,2023,23
"536",2023-01-23 07:00:00,251.73,7,2023,23
"537",2023-01-23 08:00:00,263.74,8,2023,23
"538",2023-01-23 09:00:00,243.94,9,2023,23
"539",2023-01-23 10:00:00,224.71,10,2023,23
"540",2023-01-23 11:00:00,212.66,11,2023,23
"541",2023-01-23 12:00:00,213.92,12,2023,23
"542",2023-01-23 13:00:00,214.42,13,2023,23
"543",2023-01-23 14:00:00,218.99,14,2023,23
"544",2023-01-23 15:00:00,219.19,15,2023,23
"545",2023-01-23 16:00:00,242.93,16,2023,23
"546",2023-01-23 17:00:00,212.61,17,2023,23
"547",2023-01-23 18:00:00,114.4,18,2023,23
"548",2023-01-23 19:00:00,108.55,19,2023,23
"549",2023-01-23 20:00:00,179.6,20,2023,23
"550",2023-01-23 21:00:00,108.52,21,2023,23
"551",2023-01-23 22:00:00,42.48,22,2023,23
"552",2023-01-23 23:00:00,99.6,23,2023,23
"553",2023-01-24,99.53,0,2023,24
"554",2023-01-24 01:00:00,63.1,1,2023,24
"555",2023-01-24 02:00:00,88.29,2,2023,24
"556",2023-01-24 03:00:00,99.59,3,2023,24
"557",2023-01-24 04:00:00,108.29,4,2023,24
"558",2023-01-24 05:00:00,99.6,5,2023,24
"559",2023-01-24 06:00:00,134.59,6,2023,24
"560",2023-01-24 07:00:00,123.29,7,2023,24
"561",2023-01-24 08:00:00,195.06,8,2023,24
"562",2023-01-24 09:00:00,231.02,9,2023,24
"563",2023-01-24 10:00:00,222.85,10,2023,24
"564",2023-01-24 11:00:00,219.11,11,2023,24
"565",2023-01-24 12:00:00,207.16,12,2023,24
"566",2023-01-24 13:00:00,208.61,13,2023,24
"567",2023-01-24 14:00:00,210.79,14,2023,24
"568",2023-01-24 15:00:00,217.39,15,2023,24
"569",2023-01-24 16:00:00,242,16,2023,24
"570",2023-01-24 17:00:00,141.02,17,2023,24
"571",2023-01-24 18:00:00,108.23,18,2023,24
"572",2023-01-24 19:00:00,108.24,19,2023,24
"573",2023-01-24 20:00:00,99.59,20,2023,24
"574",2023-01-24 21:00:00,25.05,21,2023,24
"575",2023-01-24 22:00:00,20.7,22,2023,24
"576",2023-01-24 23:00:00,102.22,23,2023,24
"577",2023-01-25,9,0,2023,25
"578",2023-01-25 01:00:00,4.58,1,2023,25
"579",2023-01-25 02:00:00,4.1,2,2023,25
"580",2023-01-25 03:00:00,6.08,3,2023,25
"581",2023-01-25 04:00:00,40.04,4,2023,25
"582",2023-01-25 05:00:00,77.99,5,2023,25
"583",2023-01-25 06:00:00,163.99,6,2023,25
"584",2023-01-25 07:00:00,119.95,7,2023,25
"585",2023-01-25 08:00:00,154.77,8,2023,25
"586",2023-01-25 09:00:00,119.99,9,2023,25
"587",2023-01-25 10:00:00,130.92,10,2023,25
"588",2023-01-25 11:00:00,131.19,11,2023,25
"589",2023-01-25 12:00:00,130.85,12,2023,25
"590",2023-01-25 13:00:00,130.5,13,2023,25
"591",2023-01-25 14:00:00,118.26,14,2023,25
"592",2023-01-25 15:00:00,133.35,15,2023,25
"593",2023-01-25 16:00:00,143.81,16,2023,25
"594",2023-01-25 17:00:00,125.45,17,2023,25
"595",2023-01-25 18:00:00,125.2,18,2023,25
"596",2023-01-25 19:00:00,93.73,19,2023,25
"597",2023-01-25 20:00:00,45.02,20,2023,25
"598",2023-01-25 21:00:00,31.21,21,2023,25
"599",2023-01-25 22:00:00,30.01,22,2023,25
"600",2023-01-25 23:00:00,100.81,23,2023,25
"601",2023-01-26,71.34,0,2023,26
"602",2023-01-26 01:00:00,70.06,1,2023,26
"603",2023-01-26 02:00:00,100.8,2,2023,26
"604",2023-01-26 03:00:00,106.52,3,2023,26
"605",2023-01-26 04:00:00,106.56,4,2023,26
"606",2023-01-26 05:00:00,160.39,5,2023,26
"607",2023-01-26 06:00:00,182.49,6,2023,26
"608",2023-01-26 07:00:00,198.95,7,2023,26
"609",2023-01-26 08:00:00,199.06,8,2023,26
"610",2023-01-26 09:00:00,192.38,9,2023,26
"611",2023-01-26 10:00:00,189.57,10,2023,26
"612",2023-01-26 11:00:00,180.53,11,2023,26
"613",2023-01-26 12:00:00,180.29,12,2023,26
"614",2023-01-26 13:00:00,127.96,13,2023,26
"615",2023-01-26 14:00:00,135.48,14,2023,26
"616",2023-01-26 15:00:00,153,15,2023,26
"617",2023-01-26 16:00:00,181.73,16,2023,26
"618",2023-01-26 17:00:00,150,17,2023,26
"619",2023-01-26 18:00:00,187.27,18,2023,26
"620",2023-01-26 19:00:00,110.28,19,2023,26
"621",2023-01-26 20:00:00,106.53,20,2023,26
"622",2023-01-26 21:00:00,69.01,21,2023,26
"623",2023-01-26 22:00:00,61.08,22,2023,26
"624",2023-01-26 23:00:00,78.56,23,2023,26
"625",2023-01-27,81.91,0,2023,27
"626",2023-01-27 01:00:00,91.56,1,2023,27
"627",2023-01-27 02:00:00,94.96,2,2023,27
"628",2023-01-27 03:00:00,109.42,3,2023,27
"629",2023-01-27 04:00:00,123.19,4,2023,27
"630",2023-01-27 05:00:00,147.39,5,2023,27
"631",2023-01-27 06:00:00,176.1,6,2023,27
"632",2023-01-27 07:00:00,195,7,2023,27
"633",2023-01-27 08:00:00,192.47,8,2023,27
"634",2023-01-27 09:00:00,160,9,2023,27
"635",2023-01-27 10:00:00,154.93,10,2023,27
"636",2023-01-27 11:00:00,159.99,11,2023,27
"637",2023-01-27 12:00:00,149.98,12,2023,27
"638",2023-01-27 13:00:00,123.29,13,2023,27
"639",2023-01-27 14:00:00,129.75,14,2023,27
"640",2023-01-27 15:00:00,183.49,15,2023,27
"641",2023-01-27 16:00:00,193.3,16,2023,27
"642",2023-01-27 17:00:00,123.01,17,2023,27
"643",2023-01-27 18:00:00,109.47,18,2023,27
"644",2023-01-27 19:00:00,109.41,19,2023,27
"645",2023-01-27 20:00:00,151.08,20,2023,27
"646",2023-01-27 21:00:00,109.42,21,2023,27
"647",2023-01-27 22:00:00,29.3,22,2023,27
"648",2023-01-27 23:00:00,115.92,23,2023,27
"649",2023-01-28,111.72,0,2023,28
"650",2023-01-28 01:00:00,79.36,1,2023,28
"651",2023-01-28 02:00:00,45.01,2,2023,28
"652",2023-01-28 03:00:00,85.07,3,2023,28
"653",2023-01-28 04:00:00,111.75,4,2023,28
"654",2023-01-28 05:00:00,50.99,5,2023,28
"655",2023-01-28 06:00:00,101.5,6,2023,28
"656",2023-01-28 07:00:00,111.72,7,2023,28
"657",2023-01-28 08:00:00,111.77,8,2023,28
"658",2023-01-28 09:00:00,101.51,9,2023,28
"659",2023-01-28 10:00:00,100,10,2023,28
"660",2023-01-28 11:00:00,100,11,2023,28
"661",2023-01-28 12:00:00,35.83,12,2023,28
"662",2023-01-28 13:00:00,64.59,13,2023,28
"663",2023-01-28 14:00:00,97.11,14,2023,28
"664",2023-01-28 15:00:00,111.71,15,2023,28
"665",2023-01-28 16:00:00,100.01,16,2023,28
"666",2023-01-28 17:00:00,100.01,17,2023,28
"667",2023-01-28 18:00:00,111.73,18,2023,28
"668",2023-01-28 19:00:00,85.02,19,2023,28
"669",2023-01-28 20:00:00,30.81,20,2023,28
"670",2023-01-28 21:00:00,30.12,21,2023,28
"671",2023-01-28 22:00:00,30.01,22,2023,28
"672",2023-01-28 23:00:00,29.76,23,2023,28
"673",2023-01-29,29.32,0,2023,29
"674",2023-01-29 01:00:00,28.37,1,2023,29
"675",2023-01-29 02:00:00,28.23,2,2023,29
"676",2023-01-29 03:00:00,28.62,3,2023,29
"677",2023-01-29 04:00:00,26.99,4,2023,29
"678",2023-01-29 05:00:00,27.26,5,2023,29
"679",2023-01-29 06:00:00,29.18,6,2023,29
"680",2023-01-29 07:00:00,30.9,7,2023,29
"681",2023-01-29 08:00:00,111.02,8,2023,29
"682",2023-01-29 09:00:00,47.59,9,2023,29
"683",2023-01-29 10:00:00,34,10,2023,29
"684",2023-01-29 11:00:00,33.89,11,2023,29
"685",2023-01-29 12:00:00,34.95,12,2023,29
"686",2023-01-29 13:00:00,34.38,13,2023,29
"687",2023-01-29 14:00:00,32.54,14,2023,29
"688",2023-01-29 15:00:00,104.52,15,2023,29
"689",2023-01-29 16:00:00,48.9,16,2023,29
"690",2023-01-29 17:00:00,34.85,17,2023,29
"691",2023-01-29 18:00:00,31.17,18,2023,29
"692",2023-01-29 19:00:00,28.53,19,2023,29
"693",2023-01-29 20:00:00,25.98,20,2023,29
"694",2023-01-29 21:00:00,25.08,21,2023,29
"695",2023-01-29 22:00:00,18.34,22,2023,29
"696",2023-01-29 23:00:00,13.09,23,2023,29
"697",2023-01-30,5.76,0,2023,30
"698",2023-01-30 01:00:00,4.95,1,2023,30
"699",2023-01-30 02:00:00,4.05,2,2023,30
"700",2023-01-30 03:00:00,9.03,3,2023,30
"701",2023-01-30 04:00:00,26.74,4,2023,30
"702",2023-01-30 05:00:00,58.21,5,2023,30
"703",2023-01-30 06:00:00,82.01,6,2023,30
"704",2023-01-30 07:00:00,106.73,7,2023,30
"705",2023-01-30 08:00:00,106.26,8,2023,30
"706",2023-01-30 09:00:00,105,9,2023,30
"707",2023-01-30 10:00:00,89.03,10,2023,30
"708",2023-01-30 11:00:00,95.81,11,2023,30
"709",2023-01-30 12:00:00,85.16,12,2023,30
"710",2023-01-30 13:00:00,70,13,2023,30
"711",2023-01-30 14:00:00,106.21,14,2023,30
"712",2023-01-30 15:00:00,108.57,15,2023,30
"713",2023-01-30 16:00:00,111.02,16,2023,30
"714",2023-01-30 17:00:00,111.05,17,2023,30
"715",2023-01-30 18:00:00,106.23,18,2023,30
"716",2023-01-30 19:00:00,75.01,19,2023,30
"717",2023-01-30 20:00:00,30.01,20,2023,30
"718",2023-01-30 21:00:00,21.24,21,2023,30
"719",2023-01-30 22:00:00,10,22,2023,30
"720",2023-01-30 23:00:00,25.36,23,2023,30
"721",2023-01-31,25.2,0,2023,31
"722",2023-01-31 01:00:00,25.58,1,2023,31
"723",2023-01-31 02:00:00,26.3,2,2023,31
"724",2023-01-31 03:00:00,29.24,3,2023,31
"725",2023-01-31 04:00:00,30.36,4,2023,31
"726",2023-01-31 05:00:00,103.99,5,2023,31
"727",2023-01-31 06:00:00,110.67,6,2023,31
"728",2023-01-31 07:00:00,149.56,7,2023,31
"729",2023-01-31 08:00:00,121.3,8,2023,31
"730",2023-01-31 09:00:00,110.65,9,2023,31
"731",2023-01-31 10:00:00,105.04,10,2023,31
"732",2023-01-31 11:00:00,110.6,11,2023,31
"733",2023-01-31 12:00:00,110.62,12,2023,31
"734",2023-01-31 13:00:00,110.62,13,2023,31
"735",2023-01-31 14:00:00,110.63,14,2023,31
"736",2023-01-31 15:00:00,110.67,15,2023,31
"737",2023-01-31 16:00:00,112.29,16,2023,31
"738",2023-01-31 17:00:00,110.68,17,2023,31
"739",2023-01-31 18:00:00,110.66,18,2023,31
"740",2023-01-31 19:00:00,102.8,19,2023,31
"741",2023-01-31 20:00:00,100.6,20,2023,31
"742",2023-01-31 21:00:00,81.98,21,2023,31
"743",2023-01-31 22:00:00,68.83,22,2023,31
"744",2023-01-31 23:00:00,85,23,2023,31
"745",2023-02-01,69.12,0,2023,32
"746",2023-02-01 01:00:00,69.09,1,2023,32
"747",2023-02-01 02:00:00,71.03,2,2023,32
"748",2023-02-01 03:00:00,80.52,3,2023,32
"749",2023-02-01 04:00:00,100.01,4,2023,32
"750",2023-02-01 05:00:00,130.39,5,2023,32
"751",2023-02-01 06:00:00,209.88,6,2023,32
"752",2023-02-01 07:00:00,150,7,2023,32
"753",2023-02-01 08:00:00,110.46,8,2023,32
"754",2023-02-01 09:00:00,130.28,9,2023,32
"755",2023-02-01 10:00:00,141.16,10,2023,32
"756",2023-02-01 11:00:00,134.28,11,2023,32
"757",2023-02-01 12:00:00,149.99,12,2023,32
"758",2023-02-01 13:00:00,134.87,13,2023,32
"759",2023-02-01 14:00:00,134.37,14,2023,32
"760",2023-02-01 15:00:00,150,15,2023,32
"761",2023-02-01 16:00:00,143.63,16,2023,32
"762",2023-02-01 17:00:00,144.97,17,2023,32
"763",2023-02-01 18:00:00,111.75,18,2023,32
"764",2023-02-01 19:00:00,111.97,19,2023,32
"765",2023-02-01 20:00:00,109.89,20,2023,32
"766",2023-02-01 21:00:00,95.92,21,2023,32
"767",2023-02-01 22:00:00,84.99,22,2023,32
"768",2023-02-01 23:00:00,92.36,23,2023,32
"769",2023-02-02,92.25,0,2023,33
"770",2023-02-02 01:00:00,90.71,1,2023,33
"771",2023-02-02 02:00:00,92.22,2,2023,33
"772",2023-02-02 03:00:00,92.37,3,2023,33
"773",2023-02-02 04:00:00,84.84,4,2023,33
"774",2023-02-02 05:00:00,124.23,5,2023,33
"775",2023-02-02 06:00:00,138.93,6,2023,33
"776",2023-02-02 07:00:00,170.27,7,2023,33
"777",2023-02-02 08:00:00,178.2,8,2023,33
"778",2023-02-02 09:00:00,170.09,9,2023,33
"779",2023-02-02 10:00:00,167.21,10,2023,33
"780",2023-02-02 11:00:00,156.86,11,2023,33
"781",2023-02-02 12:00:00,152.74,12,2023,33
"782",2023-02-02 13:00:00,157.57,13,2023,33
"783",2023-02-02 14:00:00,159.47,14,2023,33
"784",2023-02-02 15:00:00,167.28,15,2023,33
"785",2023-02-02 16:00:00,178.17,16,2023,33
"786",2023-02-02 17:00:00,183.12,17,2023,33
"787",2023-02-02 18:00:00,172.18,18,2023,33
"788",2023-02-02 19:00:00,142.09,19,2023,33
"789",2023-02-02 20:00:00,140.09,20,2023,33
"790",2023-02-02 21:00:00,127.03,21,2023,33
"791",2023-02-02 22:00:00,103.93,22,2023,33
"792",2023-02-02 23:00:00,108.3,23,2023,33
"793",2023-02-03,101.38,0,2023,34
"794",2023-02-03 01:00:00,95.02,1,2023,34
"795",2023-02-03 02:00:00,89.49,2,2023,34
"796",2023-02-03 03:00:00,103.03,3,2023,34
"797",2023-02-03 04:00:00,126.44,4,2023,34
"798",2023-02-03 05:00:00,148.66,5,2023,34
"799",2023-02-03 06:00:00,160.65,6,2023,34
"800",2023-02-03 07:00:00,164.89,7,2023,34
"801",2023-02-03 08:00:00,159.58,8,2023,34
"802",2023-02-03 09:00:00,139.65,9,2023,34
"803",2023-02-03 10:00:00,149.35,10,2023,34
"804",2023-02-03 11:00:00,145.56,11,2023,34
"805",2023-02-03 12:00:00,141.66,12,2023,34
"806",2023-02-03 13:00:00,135.08,13,2023,34
"807",2023-02-03 14:00:00,189.85,14,2023,34
"808",2023-02-03 15:00:00,155.48,15,2023,34
"809",2023-02-03 16:00:00,155.47,16,2023,34
"810",2023-02-03 17:00:00,165.48,17,2023,34
"811",2023-02-03 18:00:00,141.47,18,2023,34
"812",2023-02-03 19:00:00,113.77,19,2023,34
"813",2023-02-03 20:00:00,105.21,20,2023,34
"814",2023-02-03 21:00:00,98.13,21,2023,34
"815",2023-02-03 22:00:00,82.69,22,2023,34
"816",2023-02-03 23:00:00,87.96,23,2023,34
"817",2023-02-04,72.39,0,2023,35
"818",2023-02-04 01:00:00,73.04,1,2023,35
"819",2023-02-04 02:00:00,74.95,2,2023,35
"820",2023-02-04 03:00:00,85.94,3,2023,35
"821",2023-02-04 04:00:00,119.63,4,2023,35
"822",2023-02-04 05:00:00,121.48,5,2023,35
"823",2023-02-04 06:00:00,124.25,6,2023,35
"824",2023-02-04 07:00:00,135.88,7,2023,35
"825",2023-02-04 08:00:00,165.76,8,2023,35
"826",2023-02-04 09:00:00,160.17,9,2023,35
"827",2023-02-04 10:00:00,152.63,10,2023,35
"828",2023-02-04 11:00:00,145.27,11,2023,35
"829",2023-02-04 12:00:00,130.17,12,2023,35
"830",2023-02-04 13:00:00,130.87,13,2023,35
"831",2023-02-04 14:00:00,138.21,14,2023,35
"832",2023-02-04 15:00:00,155.36,15,2023,35
"833",2023-02-04 16:00:00,170.29,16,2023,35
"834",2023-02-04 17:00:00,179.74,17,2023,35
"835",2023-02-04 18:00:00,137.41,18,2023,35
"836",2023-02-04 19:00:00,153.43,19,2023,35
"837",2023-02-04 20:00:00,154.34,20,2023,35
"838",2023-02-04 21:00:00,131.62,21,2023,35
"839",2023-02-04 22:00:00,108.03,22,2023,35
"840",2023-02-04 23:00:00,111.95,23,2023,35
"841",2023-02-05,111.91,0,2023,36
"842",2023-02-05 01:00:00,103.67,1,2023,36
"843",2023-02-05 02:00:00,103.39,2,2023,36
"844",2023-02-05 03:00:00,111.96,3,2023,36
"845",2023-02-05 04:00:00,114.02,4,2023,36
"846",2023-02-05 05:00:00,49.41,5,2023,36
"847",2023-02-05 06:00:00,88,6,2023,36
"848",2023-02-05 07:00:00,120.81,7,2023,36
"849",2023-02-05 08:00:00,118.06,8,2023,36
"850",2023-02-05 09:00:00,117.32,9,2023,36
"851",2023-02-05 10:00:00,121.94,10,2023,36
"852",2023-02-05 11:00:00,115.94,11,2023,36
"853",2023-02-05 12:00:00,106.95,12,2023,36
"854",2023-02-05 13:00:00,109.69,13,2023,36
"855",2023-02-05 14:00:00,116.44,14,2023,36
"856",2023-02-05 15:00:00,119.97,15,2023,36
"857",2023-02-05 16:00:00,141.91,16,2023,36
"858",2023-02-05 17:00:00,129.75,17,2023,36
"859",2023-02-05 18:00:00,127.35,18,2023,36
"860",2023-02-05 19:00:00,120.51,19,2023,36
"861",2023-02-05 20:00:00,119.92,20,2023,36
"862",2023-02-05 21:00:00,119.96,21,2023,36
"863",2023-02-05 22:00:00,74.15,22,2023,36
"864",2023-02-05 23:00:00,105.25,23,2023,36
"865",2023-02-06,84.93,0,2023,37
"866",2023-02-06 01:00:00,79.08,1,2023,37
"867",2023-02-06 02:00:00,89.99,2,2023,37
"868",2023-02-06 03:00:00,120.01,3,2023,37
"869",2023-02-06 04:00:00,145.35,4,2023,37
"870",2023-02-06 05:00:00,175.67,5,2023,37
"871",2023-02-06 06:00:00,200.65,6,2023,37
"872",2023-02-06 07:00:00,213.39,7,2023,37
"873",2023-02-06 08:00:00,200.65,8,2023,37
"874",2023-02-06 09:00:00,185.08,9,2023,37
"875",2023-02-06 10:00:00,179.84,10,2023,37
"876",2023-02-06 11:00:00,168.72,11,2023,37
"877",2023-02-06 12:00:00,159.28,12,2023,37
"878",2023-02-06 13:00:00,163.44,13,2023,37
"879",2023-02-06 14:00:00,169.63,14,2023,37
"880",2023-02-06 15:00:00,181.8,15,2023,37
"881",2023-02-06 16:00:00,198.94,16,2023,37
"882",2023-02-06 17:00:00,213.5,17,2023,37
"883",2023-02-06 18:00:00,200.45,18,2023,37
"884",2023-02-06 19:00:00,111.99,19,2023,37
"885",2023-02-06 20:00:00,162.48,20,2023,37
"886",2023-02-06 21:00:00,111.96,21,2023,37
"887",2023-02-06 22:00:00,105.23,22,2023,37
"888",2023-02-06 23:00:00,113.1,23,2023,37
"889",2023-02-07,106.58,0,2023,38
"890",2023-02-07 01:00:00,106.57,1,2023,38
"891",2023-02-07 02:00:00,106.57,2,2023,38
"892",2023-02-07 03:00:00,113.11,3,2023,38
"893",2023-02-07 04:00:00,113.19,4,2023,38
"894",2023-02-07 05:00:00,166.45,5,2023,38
"895",2023-02-07 06:00:00,193.28,6,2023,38
"896",2023-02-07 07:00:00,214.16,7,2023,38
"897",2023-02-07 08:00:00,191.85,8,2023,38
"898",2023-02-07 09:00:00,173.34,9,2023,38
"899",2023-02-07 10:00:00,172.51,10,2023,38
"900",2023-02-07 11:00:00,173.95,11,2023,38
"901",2023-02-07 12:00:00,180.09,12,2023,38
"902",2023-02-07 13:00:00,180.09,13,2023,38
"903",2023-02-07 14:00:00,172.28,14,2023,38
"904",2023-02-07 15:00:00,185.42,15,2023,38
"905",2023-02-07 16:00:00,216.93,16,2023,38
"906",2023-02-07 17:00:00,179.99,17,2023,38
"907",2023-02-07 18:00:00,113.16,18,2023,38
"908",2023-02-07 19:00:00,113.12,19,2023,38
"909",2023-02-07 20:00:00,120.55,20,2023,38
"910",2023-02-07 21:00:00,120.56,21,2023,38
"911",2023-02-07 22:00:00,117.03,22,2023,38
"912",2023-02-07 23:00:00,79.93,23,2023,38
"913",2023-02-08,78.13,0,2023,39
"914",2023-02-08 01:00:00,71.61,1,2023,39
"915",2023-02-08 02:00:00,64.99,2,2023,39
"916",2023-02-08 03:00:00,65,3,2023,39
"917",2023-02-08 04:00:00,110.53,4,2023,39
"918",2023-02-08 05:00:00,127.13,5,2023,39
"919",2023-02-08 06:00:00,191.92,6,2023,39
"920",2023-02-08 07:00:00,211,7,2023,39
"921",2023-02-08 08:00:00,173.48,8,2023,39
"922",2023-02-08 09:00:00,128,9,2023,39
"923",2023-02-08 10:00:00,131.8,10,2023,39
"924",2023-02-08 11:00:00,148.03,11,2023,39
"925",2023-02-08 12:00:00,151.43,12,2023,39
"926",2023-02-08 13:00:00,163.97,13,2023,39
"927",2023-02-08 14:00:00,166.27,14,2023,39
"928",2023-02-08 15:00:00,182.9,15,2023,39
"929",2023-02-08 16:00:00,183.99,16,2023,39
"930",2023-02-08 17:00:00,127.36,17,2023,39
"931",2023-02-08 18:00:00,110.59,18,2023,39
"932",2023-02-08 19:00:00,30,19,2023,39
"933",2023-02-08 20:00:00,30.1,20,2023,39
"934",2023-02-08 21:00:00,40.04,21,2023,39
"935",2023-02-08 22:00:00,13.93,22,2023,39
"936",2023-02-08 23:00:00,70.08,23,2023,39
"937",2023-02-09,60.05,0,2023,40
"938",2023-02-09 01:00:00,30,1,2023,40
"939",2023-02-09 02:00:00,30.76,2,2023,40
"940",2023-02-09 03:00:00,60.06,3,2023,40
"941",2023-02-09 04:00:00,50.1,4,2023,40
"942",2023-02-09 05:00:00,81.82,5,2023,40
"943",2023-02-09 06:00:00,127.95,6,2023,40
"944",2023-02-09 07:00:00,127.92,7,2023,40
"945",2023-02-09 08:00:00,110.87,8,2023,40
"946",2023-02-09 09:00:00,110.83,9,2023,40
"947",2023-02-09 10:00:00,110.83,10,2023,40
"948",2023-02-09 11:00:00,110.81,11,2023,40
"949",2023-02-09 12:00:00,73.44,12,2023,40
"950",2023-02-09 13:00:00,78.62,13,2023,40
"951",2023-02-09 14:00:00,110.81,14,2023,40
"952",2023-02-09 15:00:00,110.87,15,2023,40
"953",2023-02-09 16:00:00,110.88,16,2023,40
"954",2023-02-09 17:00:00,110.89,17,2023,40
"955",2023-02-09 18:00:00,110.86,18,2023,40
"956",2023-02-09 19:00:00,23.43,19,2023,40
"957",2023-02-09 20:00:00,30.02,20,2023,40
"958",2023-02-09 21:00:00,40,21,2023,40
"959",2023-02-09 22:00:00,20.07,22,2023,40
"960",2023-02-09 23:00:00,18.32,23,2023,40
"961",2023-02-10,17.87,0,2023,41
"962",2023-02-10 01:00:00,17.84,1,2023,41
"963",2023-02-10 02:00:00,18.88,2,2023,41
"964",2023-02-10 03:00:00,23.86,3,2023,41
"965",2023-02-10 04:00:00,34.99,4,2023,41
"966",2023-02-10 05:00:00,90,5,2023,41
"967",2023-02-10 06:00:00,91.62,6,2023,41
"968",2023-02-10 07:00:00,116.42,7,2023,41
"969",2023-02-10 08:00:00,111.11,8,2023,41
"970",2023-02-10 09:00:00,85.9,9,2023,41
"971",2023-02-10 10:00:00,73.75,10,2023,41
"972",2023-02-10 11:00:00,94.93,11,2023,41
"973",2023-02-10 12:00:00,89.54,12,2023,41
"974",2023-02-10 13:00:00,111.12,13,2023,41
"975",2023-02-10 14:00:00,67.27,14,2023,41
"976",2023-02-10 15:00:00,111.15,15,2023,41
"977",2023-02-10 16:00:00,111.15,16,2023,41
"978",2023-02-10 17:00:00,85.36,17,2023,41
"979",2023-02-10 18:00:00,111.14,18,2023,41
"980",2023-02-10 19:00:00,85.08,19,2023,41
"981",2023-02-10 20:00:00,111.12,20,2023,41
"982",2023-02-10 21:00:00,30.06,21,2023,41
"983",2023-02-10 22:00:00,30.01,22,2023,41
"984",2023-02-10 23:00:00,32.46,23,2023,41
"985",2023-02-11,63.44,0,2023,42
"986",2023-02-11 01:00:00,45.01,1,2023,42
"987",2023-02-11 02:00:00,57.93,2,2023,42
"988",2023-02-11 03:00:00,73.62,3,2023,42
"989",2023-02-11 04:00:00,67.53,4,2023,42
"990",2023-02-11 05:00:00,59.99,5,2023,42
"991",2023-02-11 06:00:00,64.29,6,2023,42
"992",2023-02-11 07:00:00,103.03,7,2023,42
"993",2023-02-11 08:00:00,111.86,8,2023,42
"994",2023-02-11 09:00:00,106.83,9,2023,42
"995",2023-02-11 10:00:00,78.99,10,2023,42
"996",2023-02-11 11:00:00,66.55,11,2023,42
"997",2023-02-11 12:00:00,56.21,12,2023,42
"998",2023-02-11 13:00:00,57.56,13,2023,42
"999",2023-02-11 14:00:00,111.81,14,2023,42
"1000",2023-02-11 15:00:00,111.83,15,2023,42
"1001",2023-02-11 16:00:00,111.8,16,2023,42
"1002",2023-02-11 17:00:00,111.87,17,2023,42
"1003",2023-02-11 18:00:00,108.74,18,2023,42
"1004",2023-02-11 19:00:00,111.83,19,2023,42
"1005",2023-02-11 20:00:00,109.28,20,2023,42
"1006",2023-02-11 21:00:00,94.5,21,2023,42
"1007",2023-02-11 22:00:00,86.63,22,2023,42
"1008",2023-02-11 23:00:00,121.25,23,2023,42
"1009",2023-02-12,110.27,0,2023,43
"1010",2023-02-12 01:00:00,33.5,1,2023,43
"1011",2023-02-12 02:00:00,70.04,2,2023,43
"1012",2023-02-12 03:00:00,111.82,3,2023,43
"1013",2023-02-12 04:00:00,111.87,4,2023,43
"1014",2023-02-12 05:00:00,111.85,5,2023,43
"1015",2023-02-12 06:00:00,111.88,6,2023,43
"1016",2023-02-12 07:00:00,130.01,7,2023,43
"1017",2023-02-12 08:00:00,130.03,8,2023,43
"1018",2023-02-12 09:00:00,130,9,2023,43
"1019",2023-02-12 10:00:00,111.87,10,2023,43
"1020",2023-02-12 11:00:00,111.83,11,2023,43
"1021",2023-02-12 12:00:00,111.88,12,2023,43
"1022",2023-02-12 13:00:00,111.88,13,2023,43
"1023",2023-02-12 14:00:00,111.85,14,2023,43
"1024",2023-02-12 15:00:00,111.9,15,2023,43
"1025",2023-02-12 16:00:00,130.03,16,2023,43
"1026",2023-02-12 17:00:00,130,17,2023,43
"1027",2023-02-12 18:00:00,111.86,18,2023,43
"1028",2023-02-12 19:00:00,111.86,19,2023,43
"1029",2023-02-12 20:00:00,111.87,20,2023,43
"1030",2023-02-12 21:00:00,20.07,21,2023,43
"1031",2023-02-12 22:00:00,16.16,22,2023,43
"1032",2023-02-12 23:00:00,110.01,23,2023,43
"1033",2023-02-13,110.01,0,2023,44
"1034",2023-02-13 01:00:00,13.67,1,2023,44
"1035",2023-02-13 02:00:00,12.68,2,2023,44
"1036",2023-02-13 03:00:00,100,3,2023,44
"1037",2023-02-13 04:00:00,136.77,4,2023,44
"1038",2023-02-13 05:00:00,140.03,5,2023,44
"1039",2023-02-13 06:00:00,196.08,6,2023,44
"1040",2023-02-13 07:00:00,180.57,7,2023,44
"1041",2023-02-13 08:00:00,130.03,8,2023,44
"1042",2023-02-13 09:00:00,130.02,9,2023,44
