"hour","day","solar","wind","load","cable","price","holiday","mon","tue","wed","thu","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
20,362,0,146,987,1,33.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,362,0,144,922,1,30.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,362,0,143,881,1,25.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,362,0,96,873,1,23.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,363,0,98,857,1,20.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,363,0,100,855,1,20.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,363,0,93,855,1,18.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,363,0,78,875,1,20.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,363,0,63,926,1,20.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,363,0,54,999,1,24.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,363,0,57,1081,1,31.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,363,0,69,1121,1,32.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,363,0,82,1140,1,32.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,363,1,87,1134,1,31.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,363,1,92,1136,1,32.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,363,1,95,1123,1,32.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,363,0,96,1114,1,30.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,363,0,93,1120,1,30.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,363,0,88,1144,1,30.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,363,0,86,1139,1,33.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,363,0,80,1136,1,35.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,363,0,76,1109,1,34.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,363,0,70,1080,1,30.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,363,0,59,1061,1,30.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,363,0,55,1005,1,28.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,363,0,58,953,1,25.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,363,0,55,905,1,19.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,363,0,71,910,1,20.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,364,0,70,886,1,19.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,364,0,66,870,1,18.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,364,0,61,874,1,18.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,364,0,54,895,1,18.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,364,0,49,928,1,20.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,364,0,49,978,1,22.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,364,0,37,1024,1,25.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,364,0,24,1058,1,28.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,364,1,20,1065,1,35.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,364,1,21,1064,1,39.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,364,1,25,1065,1,39.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,364,1,31,1068,1,36.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,364,1,38,1062,1,33.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,364,0,46,1074,1,42.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,364,0,60,1094,1,56.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,364,0,67,1086,1,69.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16,364,0,72,1066,1,79.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,364,0,80,1052,1,79.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,364,0,92,1029,1,71.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,364,0,97,1000,1,62.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,364,0,101,956,1,55.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,364,0,103,926,1,50.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,364,0,106,884,1,43.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,364,0,0,858,1,44.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,365,0,0,841,1,40.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,365,0,0,835,1,40.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,365,0,0,840,1,39.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,365,0,0,842,1,38.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,365,0,0,856,1,39.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,365,0,0,891,1,40.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,365,0,0,919,1,44.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,365,0,0,974,1,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,365,0,0,1007,1,73.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,365,0,0,1017,1,85.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,365,0,0,1026,1,85.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,365,0,0,1019,1,85.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,365,0,0,1012,1,91.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,365,0,0,1041,1,110.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,365,0,0,1100,1,117.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,365,0,0,1089,1,108.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,365,0,0,1067,1,98.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,365,0,0,1034,1,97.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,365,0,0,1008,1,59.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,365,0,0,986,1,40.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,365,0,0,954,1,53.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,365,0,0,925,1,55.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,365,0,0,903,1,40.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,365,0,23,900,1,38.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,366,0,27,887,1,28.46,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,366,0,32,872,1,26.66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,366,0,37,870,1,24.48,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,366,0,42,887,1,24.01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,366,0,48,942,1,21.23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,366,0,57,1019,1,22.62,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,366,0,64,1099,1,25.04,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,366,3,72,1120,1,26.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,366,9,79,1143,1,32.21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,366,15,83,1136,1,41.34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,366,18,87,1125,1,43.51,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,366,15,96,1116,1,58.64,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,366,8,108,1111,1,61.14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,366,2,121,1120,1,60.34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,366,0,131,1144,1,77.56,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,366,0,136,1135,1,68.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,366,0,141,1119,1,74.16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,366,0,146,1096,1,65.01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,366,0,143,1064,1,55.91,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,366,0,143,1036,1,48.15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,366,0,147,972,1,64.94,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,366,0,145,929,1,53.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,366,0,143,891,1,43.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,366,0,129,927,1,55.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,367,0,127,896,1,49.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,367,0,129,887,1,47.26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,367,0,130,887,1,53.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,367,0,131,894,1,76.48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,367,0,135,906,1,180.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,367,0,129,940,1,250.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,367,0,128,966,1,483.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,367,2,127,989,1,300.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,367,8,123,1012,1,250.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,367,14,116,1021,1,241.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,367,17,108,1030,1,159.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,367,14,106,1037,1,149.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,367,8,108,1029,1,149.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,367,2,114,1054,1,165.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,367,0,119,1107,1,250.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,367,0,120,1119,1,226.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,367,0,120,1117,1,196.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,367,0,120,1096,1,250.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,367,0,120,1069,1,196.91,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,367,0,116,1039,1,105.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,367,0,118,994,1,149.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,367,0,116,948,1,90.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,367,0,112,932,1,86.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,367,0,131,1036,1,49.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,368,0,138,1007,1,56.76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,368,0,141,998,1,56.11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,368,0,143,991,1,57.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,368,0,145,1012,1,70.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,368,0,142,1111,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,368,0,140,1208,1,118.79,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,368,0,142,1303,1,131.51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,368,1,142,1349,1,132.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,368,19,144,1357,1,128.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,368,37,145,1365,1,98.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,368,43,153,1347,1,129.91,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,368,35,152,1375,1,118.79,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,368,18,158,1373,1,97.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,368,1,165,1384,1,96.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,368,0,171,1416,1,119.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,368,0,184,1408,1,129.91,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,368,0,177,1396,1,147.62,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,368,0,174,1346,1,118.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,368,0,171,1319,1,99.12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,368,0,167,1280,1,85.82,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,368,0,170,1207,1,99.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,368,0,165,1133,1,86.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,368,0,153,1185,1,58.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,368,0,174,1096,1,129.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,369,0,175,1091,1,106.34,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,369,0,176,1069,1,94.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,369,0,176,1072,1,97.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,369,0,175,1092,1,121.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,369,0,177,1179,1,180.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,369,0,165,1273,1,148.11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,369,0,172,1378,1,379.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,369,1,165,1405,1,299.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,369,4,163,1414,1,300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,369,7,158,1429,1,300.07,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,369,8,155,1416,1,300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,369,6,155,1429,1,299.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,369,3,160,1415,1,296.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,369,1,166,1436,1,299.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,369,0,171,1469,1,362.14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,369,0,182,1463,1,300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,369,0,182,1428,1,299.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,369,0,176,1390,1,249.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,369,0,171,1360,1,203.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,369,0,165,1320,1,149.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,369,0,154,1254,1,150,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,369,0,154,1195,1,143.09,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,369,0,144,1301,1,111.11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,369,0,148,1116,1,169.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,370,0,151,1103,1,150.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,370,0,147,1100,1,150.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,370,0,142,1096,1,150.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,370,0,129,1134,1,150.09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,370,0,129,1228,1,350,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,370,0,123,1349,1,999.94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,370,0,117,1440,1,1478.91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,370,0,109,1473,1,1251.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,370,2,101,1472,1,1000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,370,4,93,1469,1,999.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,370,4,82,1451,1,800,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,370,3,74,1450,1,999.91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,370,2,69,1448,1,899.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,370,0,64,1463,1,999.97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,370,0,60,1481,1,1696.31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,370,0,54,1472,1,1758,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,370,0,50,1453,1,1478.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,370,0,46,1419,1,1896,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,370,0,44,1395,1,1754,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,370,0,41,1357,1,990.09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,370,0,37,1283,1,749.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,370,0,34,1211,1,300.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,370,0,23,1152,1,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,370,0,19,868,1,111.19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,371,0,18,851,1,113.98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,371,0,17,845,1,110.62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,371,0,16,836,1,113.51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,371,0,15,842,1,141.69,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,371,0,14,868,1,156.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,371,0,14,907,1,132.92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,371,0,14,961,1,147.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,371,1,14,992,1,181.87,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8,371,3,14,1026,1,184,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9,371,6,14,1041,1,176.37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10,371,8,14,1044,1,176.81,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11,371,6,15,1027,1,178.09,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12,371,4,16,1025,1,161.34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13,371,1,17,1028,1,184,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14,371,0,19,1075,1,200,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15,371,0,20,1083,1,299.99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16,371,0,20,1077,1,244.45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,371,0,20,1064,1,200,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18,371,0,18,1044,1,179.78,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19,371,0,18,1014,1,164.51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,371,0,17,959,1,176.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21,371,0,16,917,1,159.15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,371,0,14,860,1,120.76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,371,0,26,1043,1,169.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,372,0,20,1026,1,128.69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,372,0,16,1016,1,104,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,372,0,12,1011,1,93.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3,372,0,11,1022,1,93.19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,372,0,11,1033,1,93.19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,372,0,14,1071,1,84.99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6,372,0,12,1112,1,96.89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,372,1,9,1143,1,93.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8,372,4,7,1173,1,118.35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9,372,8,6,1177,1,97.53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10,372,8,6,1176,1,93.19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,372,6,6,1183,1,91.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12,372,3,5,1181,1,87.52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,372,1,5,1196,1,87.23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14,372,0,5,1243,1,93.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15,372,0,5,1274,1,96.21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16,372,0,5,1264,1,104.27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17,372,0,5,1234,1,106.09,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18,372,0,5,1199,1,103.56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19,372,0,8,1153,1,100.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20,372,0,13,1096,1,93.31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21,372,0,21,1044,1,91.17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,372,0,31,1008,1,83.86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,372,0,61,1185,1,87.02,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,373,0,79,1165,1,84.32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
