"","DateTime","Solar","Wind","hour","day"
"4138",2023-06-22 09:00:00,107,35,9,173
"4139",2023-06-22 10:00:00,108,44,10,173
"4140",2023-06-22 11:00:00,119,56,11,173
"4141",2023-06-22 12:00:00,129,71,12,173
"4142",2023-06-22 13:00:00,138,66,13,173
"4143",2023-06-22 14:00:00,131,67,14,173
"4144",2023-06-22 15:00:00,101,70,15,173
"4145",2023-06-22 16:00:00,53,64,16,173
"4146",2023-06-22 17:00:00,23,60,17,173
"4147",2023-06-22 18:00:00,6,59,18,173
"4148",2023-06-22 19:00:00,0,60,19,173
"4149",2023-06-22 20:00:00,0,62,20,173
"4150",2023-06-22 21:00:00,0,76,21,173
"4151",2023-06-22 22:00:00,0,72,22,173
"4152",2023-06-22 23:00:00,0,68,23,173
"4153",2023-06-23,0,62,0,174
"4154",2023-06-23 01:00:00,1,54,1,174
"4155",2023-06-23 02:00:00,11,45,2,174
"4156",2023-06-23 03:00:00,34,34,3,174
"4157",2023-06-23 04:00:00,82,24,4,174
"4158",2023-06-23 05:00:00,154,20,5,174
"4159",2023-06-23 06:00:00,228,21,6,174
"4160",2023-06-23 07:00:00,286,27,7,174
"4161",2023-06-23 08:00:00,316,36,8,174
"4162",2023-06-23 09:00:00,327,47,9,174
"4163",2023-06-23 10:00:00,328,53,10,174
"4164",2023-06-23 11:00:00,319,55,11,174
"4165",2023-06-23 12:00:00,295,55,12,174
"4166",2023-06-23 13:00:00,253,53,13,174
"4167",2023-06-23 14:00:00,190,49,14,174
"4168",2023-06-23 15:00:00,118,43,15,174
"4169",2023-06-23 16:00:00,54,37,16,174
"4170",2023-06-23 17:00:00,21,36,17,174
"4171",2023-06-23 18:00:00,6,36,18,174
"4172",2023-06-23 19:00:00,1,37,19,174
"4173",2023-06-23 20:00:00,0,36,20,174
"4174",2023-06-23 21:00:00,0,36,21,174
"4175",2023-06-23 22:00:00,0,52,22,174
"4176",2023-06-23 23:00:00,0,53,23,174
"4177",2023-06-24,0,54,0,175
"4178",2023-06-24 01:00:00,1,50,1,175
"4179",2023-06-24 02:00:00,11,43,2,175
"4180",2023-06-24 03:00:00,34,32,3,175
"4181",2023-06-24 04:00:00,82,26,4,175
"4182",2023-06-24 05:00:00,158,26,5,175
"4183",2023-06-24 06:00:00,235,32,6,175
"4184",2023-06-24 07:00:00,295,42,7,175
"4185",2023-06-24 08:00:00,325,55,8,175
"4186",2023-06-24 09:00:00,335,69,9,175
"4187",2023-06-24 10:00:00,336,80,10,175
"4188",2023-06-24 11:00:00,329,88,11,175
"4189",2023-06-24 12:00:00,309,91,12,175
"4190",2023-06-24 13:00:00,269,90,13,175
"4191",2023-06-24 14:00:00,207,87,14,175
"4192",2023-06-24 15:00:00,133,83,15,175
"4193",2023-06-24 16:00:00,62,78,16,175
"4194",2023-06-24 17:00:00,22,70,17,175
"4195",2023-06-24 18:00:00,6,65,18,175
"4196",2023-06-24 19:00:00,1,63,19,175
"4197",2023-06-24 20:00:00,0,65,20,175
"4198",2023-06-24 21:00:00,0,63,21,175
"4199",2023-06-24 22:00:00,0,52,22,175
"4200",2023-06-24 23:00:00,0,42,23,175
"4201",2023-06-25,0,35,0,176
"4202",2023-06-25 01:00:00,1,29,1,176
"4203",2023-06-25 02:00:00,9,23,2,176
"4204",2023-06-25 03:00:00,31,16,3,176
"4205",2023-06-25 04:00:00,76,11,4,176
"4206",2023-06-25 05:00:00,146,9,5,176
"4207",2023-06-25 06:00:00,206,9,6,176
"4208",2023-06-25 07:00:00,249,9,7,176
"4209",2023-06-25 08:00:00,263,10,8,176
"4210",2023-06-25 09:00:00,267,12,9,176
"4211",2023-06-25 10:00:00,267,15,10,176
"4212",2023-06-25 11:00:00,261,19,11,176
"4213",2023-06-25 12:00:00,242,23,12,176
"4214",2023-06-25 13:00:00,214,24,13,176
"4215",2023-06-25 14:00:00,170,24,14,176
"4216",2023-06-25 15:00:00,111,22,15,176
"4217",2023-06-25 16:00:00,55,19,16,176
"4218",2023-06-25 17:00:00,22,15,17,176
"4219",2023-06-25 18:00:00,6,12,18,176
"4220",2023-06-25 19:00:00,0,12,19,176
"4221",2023-06-25 20:00:00,0,13,20,176
"4222",2023-06-25 21:00:00,0,15,21,176
"4223",2023-06-25 22:00:00,0,15,22,176
"4224",2023-06-25 23:00:00,0,19,23,176
"4225",2023-06-26,0,14,0,177
"4226",2023-06-26 01:00:00,1,13,1,177
"4227",2023-06-26 02:00:00,10,13,2,177
"4228",2023-06-26 03:00:00,33,7,3,177
"4229",2023-06-26 04:00:00,75,4,4,177
"4230",2023-06-26 05:00:00,140,4,5,177
"4231",2023-06-26 06:00:00,208,5,6,177
"4232",2023-06-26 07:00:00,256,7,7,177
"4233",2023-06-26 08:00:00,269,10,8,177
"4234",2023-06-26 09:00:00,273,13,9,177
"4235",2023-06-26 10:00:00,267,16,10,177
"4236",2023-06-26 11:00:00,254,19,11,177
"4237",2023-06-26 12:00:00,238,23,12,177
"4238",2023-06-26 13:00:00,215,22,13,177
"4239",2023-06-26 14:00:00,167,22,14,177
"4240",2023-06-26 15:00:00,111,15,15,177
"4241",2023-06-26 16:00:00,60,14,16,177
"4242",2023-06-26 17:00:00,27,22,17,177
"4243",2023-06-26 18:00:00,8,19,18,177
"4244",2023-06-26 19:00:00,0,21,19,177
"4245",2023-06-26 20:00:00,0,24,20,177
"4246",2023-06-26 21:00:00,0,27,21,177
"4247",2023-06-26 22:00:00,0,18,22,177
"4248",2023-06-26 23:00:00,0,20,23,177
"4249",2023-06-27,0,22,0,178
"4250",2023-06-27 01:00:00,1,25,1,178
"4251",2023-06-27 02:00:00,10,24,2,178
"4252",2023-06-27 03:00:00,31,19,3,178
"4253",2023-06-27 04:00:00,74,12,4,178
"4254",2023-06-27 05:00:00,139,10,5,178
"4255",2023-06-27 06:00:00,203,11,6,178
"4256",2023-06-27 07:00:00,251,14,7,178
"4257",2023-06-27 08:00:00,273,18,8,178
"4258",2023-06-27 09:00:00,280,21,9,178
"4259",2023-06-27 10:00:00,281,23,10,178
"4260",2023-06-27 11:00:00,270,23,11,178
"4261",2023-06-27 12:00:00,250,21,12,178
"4262",2023-06-27 13:00:00,215,20,13,178
"4263",2023-06-27 14:00:00,163,19,14,178
"4264",2023-06-27 15:00:00,104,19,15,178
"4265",2023-06-27 16:00:00,53,19,16,178
"4266",2023-06-27 17:00:00,20,19,17,178
"4267",2023-06-27 18:00:00,6,19,18,178
"4268",2023-06-27 19:00:00,0,20,19,178
"4269",2023-06-27 20:00:00,0,24,20,178
"4270",2023-06-27 21:00:00,0,29,21,178
"4271",2023-06-27 22:00:00,0,25,22,178
"4272",2023-06-27 23:00:00,0,23,23,178
"4273",2023-06-28,0,21,0,179
"4274",2023-06-28 01:00:00,1,19,1,179
"4275",2023-06-28 02:00:00,10,15,2,179
"4276",2023-06-28 03:00:00,32,11,3,179
"4277",2023-06-28 04:00:00,77,6,4,179
"4278",2023-06-28 05:00:00,148,4,5,179
"4279",2023-06-28 06:00:00,214,4,6,179
"4280",2023-06-28 07:00:00,258,5,7,179
"4281",2023-06-28 08:00:00,281,6,8,179
"4282",2023-06-28 09:00:00,284,9,9,179
"4283",2023-06-28 10:00:00,272,10,10,179
"4284",2023-06-28 11:00:00,253,11,11,179
"4285",2023-06-28 12:00:00,236,11,12,179
"4286",2023-06-28 13:00:00,214,10,13,179
"4287",2023-06-28 14:00:00,169,10,14,179
"4288",2023-06-28 15:00:00,110,11,15,179
"4289",2023-06-28 16:00:00,55,11,16,179
"4290",2023-06-28 17:00:00,22,12,17,179
"4291",2023-06-28 18:00:00,6,13,18,179
"4292",2023-06-28 19:00:00,0,14,19,179
"4293",2023-06-28 20:00:00,0,12,20,179
"4294",2023-06-28 21:00:00,0,12,21,179
"4295",2023-06-28 22:00:00,0,10,22,179
"4296",2023-06-28 23:00:00,0,11,23,179
"4297",2023-06-29,0,11,0,180
"4298",2023-06-29 01:00:00,1,11,1,180
"4299",2023-06-29 02:00:00,10,10,2,180
"4300",2023-06-29 03:00:00,32,7,3,180
"4301",2023-06-29 04:00:00,79,6,4,180
"4302",2023-06-29 05:00:00,152,4,5,180
"4303",2023-06-29 06:00:00,224,4,6,180
"4304",2023-06-29 07:00:00,280,6,7,180
"4305",2023-06-29 08:00:00,308,8,8,180
"4306",2023-06-29 09:00:00,315,12,9,180
"4307",2023-06-29 10:00:00,308,15,10,180
"4308",2023-06-29 11:00:00,295,21,11,180
"4309",2023-06-29 12:00:00,276,27,12,180
"4310",2023-06-29 13:00:00,239,31,13,180
"4311",2023-06-29 14:00:00,192,35,14,180
"4312",2023-06-29 15:00:00,128,35,15,180
"4313",2023-06-29 16:00:00,61,32,16,180
"4314",2023-06-29 17:00:00,24,30,17,180
"4315",2023-06-29 18:00:00,7,27,18,180
"4316",2023-06-29 19:00:00,0,27,19,180
"4317",2023-06-29 20:00:00,0,28,20,180
"4318",2023-06-29 21:00:00,0,25,21,180
"4319",2023-06-29 22:00:00,0,19,22,180
"4320",2023-06-29 23:00:00,0,20,23,180
"4321",2023-06-30,0,16,0,181
"4322",2023-06-30 01:00:00,1,14,1,181
"4323",2023-06-30 02:00:00,11,11,2,181
"4324",2023-06-30 03:00:00,32,7,3,181
"4325",2023-06-30 04:00:00,79,3,4,181
"4326",2023-06-30 05:00:00,152,3,5,181
"4327",2023-06-30 06:00:00,225,3,6,181
"4328",2023-06-30 07:00:00,280,3,7,181
"4329",2023-06-30 08:00:00,304,5,8,181
"4330",2023-06-30 09:00:00,313,8,9,181
"4331",2023-06-30 10:00:00,312,10,10,181
"4332",2023-06-30 11:00:00,297,12,11,181
"4333",2023-06-30 12:00:00,275,13,12,181
"4334",2023-06-30 13:00:00,244,14,13,181
"4335",2023-06-30 14:00:00,190,14,14,181
"4336",2023-06-30 15:00:00,118,14,15,181
"4337",2023-06-30 16:00:00,58,13,16,181
"4338",2023-06-30 17:00:00,23,12,17,181
"4339",2023-06-30 18:00:00,6,12,18,181
"4340",2023-06-30 19:00:00,0,14,19,181
"4341",2023-06-30 20:00:00,0,17,20,181
"4342",2023-06-30 21:00:00,0,23,21,181
"4343",2023-06-30 22:00:00,0,30,22,181
"4344",2023-06-30 23:00:00,0,33,23,181
"4345",2023-07-01,0,31,0,182
"4346",2023-07-01 01:00:00,1,27,1,182
"4347",2023-07-01 02:00:00,9,26,2,182
"4348",2023-07-01 03:00:00,24,32,3,182
"4349",2023-07-01 04:00:00,47,29,4,182
"4350",2023-07-01 05:00:00,84,26,5,182
"4351",2023-07-01 06:00:00,108,37,6,182
"4352",2023-07-01 07:00:00,128,47,7,182
"4353",2023-07-01 08:00:00,149,63,8,182
"4354",2023-07-01 09:00:00,166,81,9,182
"4355",2023-07-01 10:00:00,188,95,10,182
"4356",2023-07-01 11:00:00,208,103,11,182
"4357",2023-07-01 12:00:00,219,104,12,182
"4358",2023-07-01 13:00:00,208,106,13,182
"4359",2023-07-01 14:00:00,179,108,14,182
"4360",2023-07-01 15:00:00,123,107,15,182
"4361",2023-07-01 16:00:00,62,100,16,182
"4362",2023-07-01 17:00:00,24,91,17,182
"4363",2023-07-01 18:00:00,7,84,18,182
"4364",2023-07-01 19:00:00,0,83,19,182
"4365",2023-07-01 20:00:00,0,81,20,182
"4366",2023-07-01 21:00:00,0,82,21,182
"4367",2023-07-01 22:00:00,0,120,22,182
"4368",2023-07-01 23:00:00,0,117,23,182
"4369",2023-07-02,0,110,0,183
"4370",2023-07-02 01:00:00,1,95,1,183
"4371",2023-07-02 02:00:00,10,85,2,183
"4372",2023-07-02 03:00:00,27,79,3,183
"4373",2023-07-02 04:00:00,58,80,4,183
"4374",2023-07-02 05:00:00,100,76,5,183
"4375",2023-07-02 06:00:00,131,74,6,183
"4376",2023-07-02 07:00:00,153,86,7,183
"4377",2023-07-02 08:00:00,155,92,8,183
"4378",2023-07-02 09:00:00,144,86,9,183
"4379",2023-07-02 10:00:00,139,87,10,183
"4380",2023-07-02 11:00:00,133,88,11,183
"4381",2023-07-02 12:00:00,127,88,12,183
"4382",2023-07-02 13:00:00,110,93,13,183
"4383",2023-07-02 14:00:00,89,100,14,183
"4384",2023-07-02 15:00:00,62,106,15,183
"4385",2023-07-02 16:00:00,34,110,16,183
"4386",2023-07-02 17:00:00,14,125,17,183
"4387",2023-07-02 18:00:00,4,129,18,183
"4388",2023-07-02 19:00:00,0,137,19,183
"4389",2023-07-02 20:00:00,0,153,20,183
"4390",2023-07-02 21:00:00,0,163,21,183
"4391",2023-07-02 22:00:00,0,154,22,183
"4392",2023-07-02 23:00:00,0,167,23,183
"4393",2023-07-03,0,180,0,184
"4394",2023-07-03 01:00:00,1,186,1,184
"4395",2023-07-03 02:00:00,8,190,2,184
"4396",2023-07-03 03:00:00,23,198,3,184
"4397",2023-07-03 04:00:00,54,213,4,184
"4398",2023-07-03 05:00:00,95,218,5,184
"4399",2023-07-03 06:00:00,139,225,6,184
"4400",2023-07-03 07:00:00,177,233,7,184
"4401",2023-07-03 08:00:00,198,239,8,184
"4402",2023-07-03 09:00:00,212,245,9,184
"4403",2023-07-03 10:00:00,214,250,10,184
"4404",2023-07-03 11:00:00,208,251,11,184
"4405",2023-07-03 12:00:00,198,250,12,184
"4406",2023-07-03 13:00:00,169,250,13,184
"4407",2023-07-03 14:00:00,128,249,14,184
"4408",2023-07-03 15:00:00,87,249,15,184
"4409",2023-07-03 16:00:00,46,247,16,184
"4410",2023-07-03 17:00:00,19,236,17,184
"4411",2023-07-03 18:00:00,5,234,18,184
"4412",2023-07-03 19:00:00,0,232,19,184
"4413",2023-07-03 20:00:00,0,229,20,184
"4414",2023-07-03 21:00:00,0,227,21,184
"4415",2023-07-03 22:00:00,0,228,22,184
"4416",2023-07-03 23:00:00,0,231,23,184
"4417",2023-07-04,0,225,0,185
"4418",2023-07-04 01:00:00,1,217,1,185
"4419",2023-07-04 02:00:00,9,210,2,185
"4420",2023-07-04 03:00:00,28,193,3,185
"4421",2023-07-04 04:00:00,61,182,4,185
"4422",2023-07-04 05:00:00,118,185,5,185
"4423",2023-07-04 06:00:00,179,190,6,185
"4424",2023-07-04 07:00:00,218,193,7,185
"4425",2023-07-04 08:00:00,240,195,8,185
"4426",2023-07-04 09:00:00,241,193,9,185
"4427",2023-07-04 10:00:00,237,180,10,185
"4428",2023-07-04 11:00:00,220,185,11,185
"4429",2023-07-04 12:00:00,188,182,12,185
"4430",2023-07-04 13:00:00,157,170,13,185
"4431",2023-07-04 14:00:00,118,161,14,185
"4432",2023-07-04 15:00:00,81,155,15,185
"4433",2023-07-04 16:00:00,45,152,16,185
"4434",2023-07-04 17:00:00,19,149,17,185
"4435",2023-07-04 18:00:00,5,148,18,185
"4436",2023-07-04 19:00:00,0,147,19,185
"4437",2023-07-04 20:00:00,0,161,20,185
"4438",2023-07-04 21:00:00,0,171,21,185
"4439",2023-07-04 22:00:00,0,180,22,185
"4440",2023-07-04 23:00:00,0,181,23,185
"4441",2023-07-05,0,191,0,186
"4442",2023-07-05 01:00:00,1,188,1,186
"4443",2023-07-05 02:00:00,8,183,2,186
"4444",2023-07-05 03:00:00,26,183,3,186
"4445",2023-07-05 04:00:00,59,182,4,186
"4446",2023-07-05 05:00:00,113,193,5,186
"4447",2023-07-05 06:00:00,164,183,6,186
"4448",2023-07-05 07:00:00,201,179,7,186
"4449",2023-07-05 08:00:00,224,179,8,186
"4450",2023-07-05 09:00:00,230,184,9,186
"4451",2023-07-05 10:00:00,232,186,10,186
"4452",2023-07-05 11:00:00,238,185,11,186
"4453",2023-07-05 12:00:00,237,178,12,186
"4454",2023-07-05 13:00:00,223,163,13,186
"4455",2023-07-05 14:00:00,183,135,14,186
"4456",2023-07-05 15:00:00,125,106,15,186
"4457",2023-07-05 16:00:00,65,77,16,186
"4458",2023-07-05 17:00:00,25,47,17,186
"4459",2023-07-05 18:00:00,8,43,18,186
"4460",2023-07-05 19:00:00,0,34,19,186
"4461",2023-07-05 20:00:00,0,28,20,186
"4462",2023-07-05 21:00:00,0,33,21,186
"4463",2023-07-05 22:00:00,0,32,22,186
"4464",2023-07-05 23:00:00,0,33,23,186
"4465",2023-07-06,0,36,0,187
"4466",2023-07-06 01:00:00,1,39,1,187
"4467",2023-07-06 02:00:00,9,42,2,187
"4468",2023-07-06 03:00:00,27,50,3,187
"4469",2023-07-06 04:00:00,58,43,4,187
"4470",2023-07-06 05:00:00,102,43,5,187
"4471",2023-07-06 06:00:00,139,45,6,187
"4472",2023-07-06 07:00:00,157,48,7,187
"4473",2023-07-06 08:00:00,179,54,8,187
"4474",2023-07-06 09:00:00,188,54,9,187
"4475",2023-07-06 10:00:00,184,50,10,187
"4476",2023-07-06 11:00:00,177,48,11,187
"4477",2023-07-06 12:00:00,164,48,12,187
"4478",2023-07-06 13:00:00,140,52,13,187
"4479",2023-07-06 14:00:00,106,52,14,187
"4480",2023-07-06 15:00:00,66,45,15,187
"4481",2023-07-06 16:00:00,36,42,16,187
"4482",2023-07-06 17:00:00,15,44,17,187
"4483",2023-07-06 18:00:00,5,45,18,187
"4484",2023-07-06 19:00:00,0,52,19,187
"4485",2023-07-06 20:00:00,0,49,20,187
"4486",2023-07-06 21:00:00,0,57,21,187
"4487",2023-07-06 22:00:00,0,46,22,187
"4488",2023-07-06 23:00:00,0,41,23,187
"4489",2023-07-07,0,39,0,188
"4490",2023-07-07 01:00:00,1,40,1,188
"4491",2023-07-07 02:00:00,9,38,2,188
"4492",2023-07-07 03:00:00,28,36,3,188
"4493",2023-07-07 04:00:00,69,32,4,188
"4494",2023-07-07 05:00:00,132,32,5,188
